#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10430000699039   7.47478178e+00  -4.48448287e+01   1.10845348e+03   3.54090710e+03   2.15200000e+03   2.18716537e+03   6.67384314e+00           galaxy
  10430000699053   7.58687472e+00  -4.49318659e+01   2.26635685e+03  -2.03599339e+02   1.80000000e+01   2.00751971e+01   1.17668976e+01           galaxy
  10430000699054   7.58708607e+00  -4.49312971e+01   2.27865812e+03  -1.88421644e+02   8.54000000e+02   8.76185321e+02   7.66705726e+00           galaxy
  10430000699077   7.46727983e+00  -4.48223992e+01   1.25936559e+03   4.29572803e+03   7.50000000e+01   8.13723859e+01   1.02473546e+01           galaxy
  10430000699438   7.50458458e+00  -4.48667736e+01   1.43364958e+03   2.58164538e+03   2.62600000e+03   2.66526622e+03   6.45919570e+00           galaxy
  10430000699439   7.50418988e+00  -4.48661362e+01   1.43412824e+03   2.60487867e+03   6.40000000e+01   6.91874234e+01   1.04234793e+01           galaxy
  10430000699479   7.48858500e+00  -4.48497927e+01   1.33080553e+03   3.25450323e+03   5.73100000e+03   6.01337624e+03   5.57575125e+00           galaxy
  10430000699480   7.48870576e+00  -4.48498363e+01   1.33274922e+03   3.25199457e+03   1.47000000e+02   1.55817624e+02   9.54200574e+00           galaxy
  10430000699643   7.57817838e+00  -4.48641604e+01   3.01889524e+03   1.93665267e+03   7.20000000e+01   7.73809614e+01   1.03019619e+01           galaxy
  10430000700507   7.49677915e+00  -4.49581345e+01   9.88650162e+00  -1.15434506e+02   2.70700000e+03   2.74646412e+03   6.42661236e+00           galaxy
  10430000700577   7.45962520e+00  -4.49374941e+01  -4.86991276e+02   8.75823374e+02   1.00000000e+02   1.06828658e+02   9.95182776e+00           galaxy
  10430000700582   7.57457731e+00  -4.48018618e+01   3.80367629e+03   3.86276120e+03   8.10000000e+02   8.31180250e+02   7.72430915e+00           galaxy
  10430000701628   7.61492340e+00  -4.48308415e+01   4.25291325e+03   2.58538901e+03   3.80000000e+01   4.17649663e+01   1.09715169e+01           galaxy
  10430000702678   7.53763664e+00  -4.49521668e+01   9.51043061e+02  -3.35500856e+02   4.64000000e+02   4.05101628e+02   8.50463722e+00           galaxy
  10430000702819   7.59426556e+00  -4.49107144e+01   2.71404282e+03   3.65474471e+02   3.00000000e+01   3.27467707e+01   1.12356260e+01           galaxy
  10430000702820   7.59441256e+00  -4.49107181e+01   2.71708265e+03   3.63914664e+02   2.10000000e+01   2.31509712e+01   1.16121242e+01           galaxy
  10430000702890   7.50038458e+00  -4.48526011e+01   1.54060880e+03   3.05322280e+03   5.62000000e+03   5.90163974e+03   5.59611545e+00           galaxy
  10430000702891   7.50090122e+00  -4.48530132e+01   1.54580746e+03   3.03563010e+03   3.12000000e+02   2.75162552e+02   8.92457387e+00           galaxy
  10430000703198   7.62960335e+00  -4.49256162e+01   3.25088404e+03  -4.34801977e+02   7.04000000e+02   7.23977860e+02   7.87423398e+00           galaxy
  10430000704164   7.61278310e+00  -4.48927906e+01   3.35124169e+03   7.26892205e+02   4.30100000e+03   4.56893012e+03   5.87401090e+00           galaxy
  10430000704169   7.53975730e+00  -4.49460994e+01   1.07935136e+03  -1.72172907e+02   2.53630000e+04   2.58302074e+04   3.99322746e+00           galaxy
  10430000704170   7.54153639e+00  -4.49447296e+01   1.13565593e+03  -1.48077552e+02   1.39000000e+02   1.47199150e+02   9.60378393e+00           galaxy
  10430000704171   7.66042289e+00  -4.49028551e+01   4.21371208e+03  -4.82455193e+01   7.56800000e+03   7.87123050e+03   5.28344061e+00           galaxy
  10430000704173   7.66029696e+00  -4.49011481e+01   4.23469862e+03   4.77633900e+00   1.30000000e+01   1.42176681e+01   1.21414763e+01           galaxy
  10430000704175   7.66081521e+00  -4.49021430e+01   4.23181955e+03  -3.05147929e+01   1.37000000e+02   1.45563071e+02   9.61591916e+00           galaxy
  10430000704176   7.66053404e+00  -4.49027743e+01   4.21716744e+03  -4.68909607e+01   5.60000000e+01   6.11980828e+01   1.05567026e+01           galaxy
  10430000704177   7.66171393e+00  -4.49023684e+01   4.24759117e+03  -4.62222215e+01   4.79100000e+03   5.06330892e+03   5.76246113e+00           galaxy
  10430000704512   7.61495671e+00  -4.49125737e+01   3.12338775e+03   1.05232551e+02   1.10500000e+03   1.12958431e+03   7.39125056e+00           galaxy
  10430000704520   7.47019050e+00  -4.49412075e+01  -3.15922223e+02   6.59423683e+02   6.84000000e+02   7.03613727e+02   7.90521143e+00           galaxy
  10430000705086   7.57408308e+00  -4.47799288e+01   4.09623310e+03   4.53325854e+03   4.57300000e+03   4.84387781e+03   5.81056424e+00           galaxy
  10430000705087   7.57444829e+00  -4.47794530e+01   4.11050387e+03   4.54409632e+03   1.10000000e+01   1.13799668e+01   1.23831947e+01           galaxy
  10430000705246   7.57463956e+00  -4.49304429e+01   2.02881398e+03  -4.00080481e+01   2.00300000e+03   2.03690647e+03   6.75111947e+00           galaxy
  10430000705387   7.55938927e+00  -4.48878086e+01   2.29689374e+03   1.40398304e+03   1.07600000e+03   1.10111747e+03   7.41896305e+00           galaxy
  10430000706450   7.64489960e+00  -4.48646867e+01   4.41558811e+03   1.26275919e+03   3.40000000e+01   3.74236562e+01   1.10906817e+01           galaxy
  10430000706451   7.64494929e+00  -4.48655573e+01   4.40458575e+03   1.23586017e+03   1.06800000e+03   1.09285761e+03   7.42713824e+00           galaxy
  10430000706496   7.46075065e+00  -4.48669138e+01   5.08706710e+02   3.00811105e+03   7.45000000e+02   7.65833520e+02   7.81321126e+00           galaxy
  10430000706497   7.53364157e+00  -4.48741093e+01   1.94415218e+03   2.07316831e+03   2.42000000e+02   2.13766861e+02   9.19869624e+00           galaxy
  10430000707063   7.57938984e+00  -4.49196144e+01   2.27827413e+03   2.41857485e+02   2.69000000e+02   2.37788328e+02   9.08307086e+00           galaxy
  10430000707343   7.56211521e+00  -4.48011175e+01   3.55137176e+03   4.00822493e+03   4.93000000e+02   4.29385112e+02   8.44142974e+00           galaxy
  10430000707647   7.59525528e+00  -4.49110903e+01   2.72965877e+03   3.44321429e+02   5.74200000e+03   6.02410548e+03   5.57381577e+00           galaxy
  10430000707674   7.57690461e+00  -4.48293994e+01   3.47229273e+03   3.00410940e+03   7.78000000e+02   7.98395294e+02   7.76800227e+00           galaxy
  10430000707834   7.49523594e+00  -4.48333577e+01   1.69743957e+03   3.68810693e+03   1.04010000e+04   1.07344416e+04   4.94659855e+00           galaxy
  10430000707835   7.49594773e+00  -4.48335397e+01   1.70992591e+03   3.67557937e+03   3.50000000e+02   3.08126751e+02   8.80172368e+00           galaxy
  10430000707836   7.49482414e+00  -4.48327491e+01   1.69715287e+03   3.71063492e+03   2.25700000e+03   2.29273889e+03   6.62266070e+00           galaxy
  10430000708229   7.63865205e+00  -4.48648812e+01   4.28145733e+03   1.31851512e+03   2.95000000e+02   2.60373452e+02   8.98455544e+00           galaxy
  10430000708560   7.48920788e+00  -4.48461977e+01   1.39347361e+03   3.35753507e+03   2.30000000e+02   2.03468349e+02   9.25230504e+00           galaxy
  10430000708634   7.40451747e+00  -4.48370362e+01  -2.64876816e+02   4.46751744e+03   6.60000000e+01   7.11066055e+01   1.03937723e+01           galaxy
  10430000708635   7.40557779e+00  -4.48359101e+01  -2.27042472e+02   4.49132205e+03   4.35000000e+03   4.61860613e+03   5.86226987e+00           galaxy
  10430000708807   7.44956823e+00  -4.48669278e+01   2.73009451e+02   3.11748635e+03   2.51000000e+02   2.21829881e+02   9.15849707e+00           galaxy
  10430000709412   7.48738780e+00  -4.48860882e+01   8.05376962e+02   2.16424230e+03   6.09500000e+03   6.38173526e+03   5.51120023e+00           galaxy
  10430000710070   7.59462585e+00  -4.47956707e+01   4.31163383e+03   3.85286070e+03   1.04300000e+03   1.06690246e+03   7.45323540e+00           galaxy
  10430000710773   7.63915678e+00  -4.48664742e+01   4.27003379e+03   1.26520830e+03   3.70000000e+01   4.06605262e+01   1.10006147e+01           galaxy
  10430000710774   7.63808343e+00  -4.48661552e+01   4.25186624e+03   1.28547740e+03   1.05300000e+03   1.07693860e+03   7.44306983e+00           galaxy
  10430000710809   7.49601339e+00  -4.49305425e+01   3.74141492e+02   7.29808159e+02   8.00000000e+01   8.64775281e+01   1.01812890e+01           galaxy
  10430000712148   7.45908927e+00  -4.49350442e+01  -4.64525553e+02   9.55476776e+02   5.20000000e+01   5.71855414e+01   1.06303316e+01           galaxy
  10430000712149   7.45928052e+00  -4.49358743e+01  -4.71934704e+02   9.28392351e+02   3.91600000e+03   3.96318531e+03   6.02843624e+00           galaxy
  10430000712633   7.50812956e+00  -4.49568893e+01   2.65657528e+02  -1.89043516e+02   8.85000000e+03   9.16711163e+03   5.11796589e+00           galaxy
  10430000712634   7.50806742e+00  -4.49579410e+01   2.49848854e+02  -2.20362224e+02   7.76000000e+02   7.97350282e+02   7.76942431e+00           galaxy
  10430000712744   7.56297592e+00  -4.48861524e+01   2.39522697e+03   1.41894279e+03   6.75000000e+02   6.94358429e+02   7.91958791e+00           galaxy
  10430000712795   7.46190909e+00  -4.49252919e+01  -2.70899792e+02   1.22396414e+03   4.01100000e+03   4.05933629e+03   6.00240961e+00           galaxy
  10430000713428   7.60380985e+00  -4.48672668e+01   3.51536329e+03   1.58978752e+03   9.03000000e+02   9.25914222e+02   7.60712030e+00           galaxy
  10430000713742   7.51790207e+00  -4.48187899e+01   2.37586541e+03   3.90735356e+03   4.35300000e+03   4.62132629e+03   5.86163061e+00           galaxy
  10430000713777   7.65538311e+00  -4.48734043e+01   4.51545656e+03   8.94837904e+02   5.81000000e+02   5.99213624e+02   8.07959299e+00           galaxy
  10430000714441   7.44749408e+00  -4.49207232e+01  -5.11279010e+02   1.50410772e+03   2.40000000e+03   2.43716565e+03   6.55633457e+00           galaxy
  10430000714542   7.45828825e+00  -4.49285222e+01  -3.91561125e+02   1.16138850e+03   2.33000000e+02   2.05989903e+02   9.23893236e+00           galaxy
  10430000714597   7.67766222e+00  -4.49021703e+01   4.58559223e+03  -1.97617139e+02   2.46000000e+02   2.17467080e+02   9.18006339e+00           galaxy
  10430000714600   7.60807926e+00  -4.48049183e+01   4.46722406e+03   3.43948602e+03   4.83800000e+03   5.11126659e+03   5.75222586e+00           galaxy
  10430000715291   7.62945953e+00  -4.49174064e+01   3.36143270e+03  -1.84313627e+02   4.28300000e+03   4.33257951e+03   5.93168084e+00           galaxy
  10430000715387   7.53684535e+00  -4.47975259e+01   3.06842506e+03   4.36628578e+03   2.38000000e+02   2.10147309e+02   9.21723761e+00           galaxy
  10430000715656   7.55580128e+00  -4.49438542e+01   1.44759747e+03  -2.61738012e+02   2.83000000e+02   2.49566605e+02   9.03058101e+00           galaxy
  10430000715657   7.55702876e+00  -4.49434690e+01   1.47871776e+03  -2.62115616e+02   1.80000000e+01   1.96466562e+01   1.17903256e+01           galaxy
  10430000716486   7.52557457e+00  -4.49331892e+01   9.59307538e+02   3.59089454e+02   2.75000000e+02   2.43019418e+02   9.05944475e+00           galaxy
  10430000716487   7.52587998e+00  -4.49328882e+01   9.69882628e+02   3.65227205e+02   1.90000000e+01   2.07770289e+01   1.17295886e+01           galaxy
  10430000716762   7.49342367e+00  -4.48370434e+01   1.60845406e+03   3.59402357e+03   9.00000000e+01   9.61537182e+01   1.00661320e+01           galaxy
  10430000716796   7.46665774e+00  -4.49226776e+01  -1.34989010e+02   1.25675955e+03   6.39000000e+02   5.46106139e+02   8.18035455e+00           galaxy
  10430000716809   7.41541450e+00  -4.48392334e+01  -6.54271807e+01   4.29385352e+03   7.99000000e+02   8.19946396e+02   7.73908354e+00           galaxy
  10430000717104   7.55562485e+00  -4.48602931e+01   2.59758701e+03   2.27615810e+03   2.49500000e+03   2.53270154e+03   6.51458716e+00           galaxy
  10430000717105   7.55551335e+00  -4.48607494e+01   2.58894033e+03   2.26340799e+03   3.40000000e+01   3.70354512e+01   1.11020031e+01           galaxy
  10430000717106   7.55375079e+00  -4.48615278e+01   2.54109026e+03   2.25713559e+03   1.84000000e+02   1.94106501e+02   9.30344699e+00           galaxy
  10430000717107   7.55417337e+00  -4.48618964e+01   2.54489672e+03   2.24178739e+03   2.00000000e+01   2.19385322e+01   1.16705283e+01           galaxy
  10430000717108   7.55438014e+00  -4.48619318e+01   2.54876054e+03   2.23867719e+03   1.88270000e+04   1.92408336e+04   4.31298748e+00           galaxy
  10430000717109   7.55527155e+00  -4.48616116e+01   2.57194627e+03   2.23961977e+03   1.40000000e+01   8.84900128e+00   1.26563115e+01           galaxy
  10430000717110   7.55443215e+00  -4.48622448e+01   2.54553457e+03   2.22866649e+03   4.10000000e+01   4.47216640e+01   1.08972523e+01           galaxy
  10430000717111   7.55402254e+00  -4.48625041e+01   2.53333287e+03   2.22483031e+03   1.80000000e+02   1.89314792e+02   9.33058582e+00           galaxy
  10430000717473   7.57744431e+00  -4.47830834e+01   4.12350007e+03   4.40436446e+03   1.09000000e+02   1.16759129e+02   9.85532008e+00           galaxy
  10430000717474   7.57734700e+00  -4.47828683e+01   4.12442092e+03   4.41185292e+03   4.16400000e+03   4.21314726e+03   5.96203059e+00           galaxy
  10430000717867   7.58291491e+00  -4.49118910e+01   2.45910239e+03   4.41535054e+02   8.74700000e+03   9.06300676e+03   5.13036643e+00           galaxy
  10430000719229   7.65778640e+00  -4.48970614e+01   4.23849537e+03   1.53512293e+02   1.57900000e+03   1.60860342e+03   7.00742472e+00           galaxy
  10430000719527   7.47935634e+00  -4.48552527e+01   1.06118970e+03   3.17942886e+03   9.20000000e+02   9.42389412e+02   7.58797120e+00           galaxy
  10430000720345   7.63639519e+00  -4.49178090e+01   3.50165225e+03  -2.64894643e+02   8.20000000e+01   8.85753494e+01   1.01552650e+01           galaxy
  10430000720456   7.60286295e+00  -4.48649124e+01   3.52798562e+03   1.67056213e+03   8.60000000e+01   9.25813477e+01   1.01072384e+01           galaxy
  10430000721162   7.47945409e+00  -4.49523081e+01  -2.74056153e+02   2.31474261e+02   2.26000000e+02   1.99978711e+02   9.27108778e+00           galaxy
  10430000721237   7.51653677e+00  -4.48570022e+01   1.82005794e+03   2.76075056e+03   2.48000000e+02   2.19079361e+02   9.17204353e+00           galaxy
  10430000721239   7.51678804e+00  -4.48575557e+01   1.81771401e+03   2.74147449e+03   1.79000000e+02   1.88613353e+02   9.33461610e+00           galaxy
  10430000721240   7.51487733e+00  -4.48574056e+01   1.77955153e+03   2.76482622e+03   2.45000000e+02   2.16252451e+02   9.18614460e+00           galaxy
  10430000721241   7.51590959e+00  -4.48576631e+01   1.79773687e+03   2.74685714e+03   4.02900000e+03   4.07710190e+03   5.99766827e+00           galaxy
  10430000721325   7.46060209e+00  -4.48950789e+01   1.17692899e+02   2.15427222e+03   3.27700000e+03   3.32010401e+03   6.22066797e+00           galaxy
  10430000721670   7.49095885e+00  -4.49493692e+01   8.34333171e+00   2.07816797e+02   8.20000000e+01   8.84423887e+01   1.01568960e+01           galaxy
  10430000722050   7.56133394e+00  -4.48660128e+01   2.63878270e+03   2.04634482e+03   1.18000000e+03   1.20631578e+03   7.31989467e+00           galaxy
  10430000722065   7.49599460e+00  -4.48054790e+01   2.09772775e+03   4.52707880e+03   8.07000000e+02   8.28289632e+02   7.72809163e+00           galaxy
  10430000722222   7.53541809e+00  -4.49184873e+01   1.36916138e+03   7.08619486e+02   3.36900000e+03   3.41307575e+03   6.19068237e+00           galaxy
  10430000722276   7.50137484e+00  -4.48469990e+01   1.63869857e+03   3.21356623e+03   2.97000000e+02   2.62437241e+02   8.97598353e+00           galaxy
  10430000722277   7.50274258e+00  -4.48466200e+01   1.67273171e+03   3.21162270e+03   1.90000000e+01   2.09979523e+01   1.17181048e+01           galaxy
  10430000722587   7.59954320e+00  -4.48282579e+01   3.96479394e+03   2.81551693e+03   4.72000000e+02   4.11781538e+02   8.48688001e+00           galaxy
  10430000722611   7.60211614e+00  -4.47911691e+01   4.53167684e+03   3.91553576e+03   4.63100000e+03   4.90174833e+03   5.79766967e+00           galaxy
  10430000722663   7.47595742e+00  -4.48748655e+01   7.19387918e+02   2.61729416e+03   2.96000000e+02   2.61120875e+02   8.98144321e+00           galaxy
  10430000722952   7.47941879e+00  -4.48819706e+01   6.94365527e+02   2.36754914e+03   1.71000000e+02   1.80714352e+02   9.38106558e+00           galaxy
  10430000723706   7.50024922e+00  -4.48999467e+01   8.85033136e+02   1.61711564e+03   1.00000000e+01   1.07542701e+01   1.24445948e+01           galaxy
  10430000723707   7.49852047e+00  -4.48990602e+01   8.60875961e+02   1.66101470e+03   5.14200000e+03   5.41783780e+03   5.68898219e+00           galaxy
  10430000723737   7.45583267e+00  -4.49328135e+01  -5.02311331e+02   1.05515936e+03   1.05000000e+02   1.12303184e+02   9.89756702e+00           galaxy
  10430000723739   7.58730390e+00  -4.48088632e+01   3.97506332e+03   3.52476959e+03   2.56000000e+02   2.26494486e+02   9.13590311e+00           galaxy
  10430000723975   7.44455136e+00  -4.49160770e+01  -5.09238717e+02   1.67407350e+03   7.17000000e+02   7.37047322e+02   7.85480876e+00           galaxy
  10430000724594   7.61689948e+00  -4.49319055e+01   2.89689192e+03  -5.00447308e+02   7.53000000e+02   7.73155955e+02   7.80287943e+00           galaxy
  10430000724595   7.61495826e+00  -4.49299562e+01   2.88304911e+03  -4.22181489e+02   1.32460000e+04   1.36091785e+04   4.68896742e+00           galaxy
  10430000725190   7.58017279e+00  -4.47847021e+01   4.15864165e+03   4.32832151e+03   7.08000000e+02   7.28350267e+02   7.86769648e+00           galaxy
  10430000725241   7.52914528e+00  -4.48974181e+01   1.52792287e+03   1.40985369e+03   1.04000000e+02   1.11110834e+02   9.90915617e+00           galaxy
  10430000725255   7.51170767e+00  -4.49376680e+01   6.05944136e+02   3.59353816e+02   3.84000000e+02   3.37077608e+02   8.70422243e+00           galaxy
  10430000725283   7.52537125e+00  -4.49151741e+01   1.20356066e+03   9.07956641e+02   5.70000000e+01   6.19561025e+01   1.05433370e+01           galaxy
  10430000725602   7.52082166e+00  -4.48036028e+01   2.64687299e+03   4.33964912e+03   1.64700000e+03   1.67724714e+03   6.96205454e+00           galaxy
  10430000725811   7.44354485e+00  -4.48555240e+01   3.03128469e+02   3.52295043e+03   5.90000000e+01   6.40375994e+01   1.05074596e+01           galaxy
  10430000726416   7.45082066e+00  -4.48962350e+01  -1.04122608e+02   2.21516021e+03   1.30000000e+01   1.44427539e+01   1.21244222e+01           galaxy
  10430000726417   7.44429987e+00  -4.48955385e+01  -2.31800022e+02   2.30029475e+03   3.11000000e+02   2.73888637e+02   8.92961216e+00           galaxy
  10430000726418   7.44347879e+00  -4.48950626e+01  -2.42533898e+02   2.32280316e+03   2.99000000e+03   3.03140549e+03   6.31943711e+00           galaxy
  10430000726419   7.44734740e+00  -4.48961803e+01  -1.76482770e+02   2.25090178e+03   7.46500000e+03   7.76621473e+03   5.29802371e+00           galaxy
  10430000727631   7.53677777e+00  -4.49359666e+01   1.15654786e+03   1.64681228e+02   2.46000000e+02   2.17022411e+02   9.18228573e+00           galaxy
  10430000727845   7.45122314e+00  -4.49178771e+01  -3.93628564e+02   1.55396467e+03   5.05000000e+02   4.39204478e+02   8.41688029e+00           galaxy
  10430000728116   7.49481409e+00  -4.48852282e+01   9.73546892e+02   2.11738819e+03   1.03000000e+02   1.09732971e+02   9.92270435e+00           galaxy
  10430000728222   7.54894359e+00  -4.47951864e+01   3.35569239e+03   4.31808051e+03   9.40000000e+01   1.01037652e+02   1.00123391e+01           galaxy
  10430000728223   7.54914821e+00  -4.47941887e+01   3.37377762e+03   4.34634628e+03   5.00000000e+01   5.42449177e+01   1.06876496e+01           galaxy
  10430000728224   7.54942891e+00  -4.47943731e+01   3.37714704e+03   4.33798082e+03   4.41000000e+03   4.67926853e+03   5.84810227e+00           galaxy
  10430000728318   7.52165615e+00  -4.47992031e+01   2.72515110e+03   4.46499314e+03   9.52000000e+02   9.75230143e+02   7.55077940e+00           galaxy
  10430000728450   7.58297447e+00  -4.48993159e+01   2.63410118e+03   8.22556905e+02   1.22000000e+03   1.24661825e+03   7.28421349e+00           galaxy
  10430000728453   7.58619685e+00  -4.49016885e+01   2.66909328e+03   7.18827440e+02   6.79340000e+04   6.86495616e+04   2.93195277e+00           galaxy
  10430000728454   7.58749354e+00  -4.49015574e+01   2.69817558e+03   7.10034387e+02   1.09000000e+02   1.16688977e+02   9.85597261e+00           galaxy
  10430000728457   7.51393526e+00  -4.48007068e+01   2.54167557e+03   4.49537205e+03   2.70000000e+01   2.99234908e+01   1.13335166e+01           galaxy
  10430000728458   7.51364416e+00  -4.48005693e+01   2.53743602e+03   4.50241199e+03   1.90000000e+01   2.06993730e+01   1.17336542e+01           galaxy
  10430000728534   7.54639555e+00  -4.48939674e+01   1.93848446e+03   1.34492449e+03   2.90000000e+01   3.21335716e+01   1.12561497e+01           galaxy
  10430000728535   7.54670782e+00  -4.48946099e+01   1.93618476e+03   1.32234851e+03   5.27000000e+02   4.57240038e+02   8.37318656e+00           galaxy
  10430000728640   7.44678733e+00  -4.48527374e+01   4.09796906e+02   3.57574535e+03   1.46000000e+03   1.48873968e+03   7.09150028e+00           galaxy
  10430000728642   7.56945547e+00  -4.47972476e+01   3.75948976e+03   4.05330335e+03   2.47100000e+03   2.50914941e+03   6.52473089e+00           galaxy
  10430000729445   7.46499922e+00  -4.48805886e+01   4.09830271e+02   2.55113053e+03   5.32600000e+03   5.60374757e+03   5.65235078e+00           galaxy
  10430000729446   7.46439849e+00  -4.48799568e+01   4.05884070e+02   2.57621405e+03   1.01000000e+02   1.07878390e+02   9.94121106e+00           galaxy
  10430000730019   7.49419233e+00  -4.48157463e+01   1.91821291e+03   4.23308243e+03   3.97000000e+02   3.48028312e+02   8.66951075e+00           galaxy
  10430000730020   7.59537657e+00  -4.49246975e+01   2.54414098e+03  -6.97731802e+01   8.20000000e+01   8.81035057e+01   1.01610642e+01           galaxy
  10430000730267   7.61098985e+00  -4.48583653e+01   3.78952345e+03   1.78908286e+03   2.40000000e+02   2.12218328e+02   9.20658997e+00           galaxy
  10430000730800   7.47704415e+00  -4.49399150e+01  -1.53976464e+02   6.31426061e+02   5.30000000e+01   5.76094705e+01   1.06223125e+01           galaxy
  10430000730801   7.47485795e+00  -4.49409371e+01  -2.14036457e+02   6.21840768e+02   2.00900000e+03   2.04321636e+03   6.74776130e+00           galaxy
  10430000730802   7.47575038e+00  -4.49409824e+01  -1.95891676e+02   6.11710024e+02   4.41000000e+02   3.86010025e+02   8.55705073e+00           galaxy
  10430000730888   7.50175147e+00  -4.48275392e+01   1.91492332e+03   3.80066873e+03   2.41000000e+02   2.12951910e+02   9.20284334e+00           galaxy
  10430000731886   7.62918652e+00  -4.48758044e+01   3.93119920e+03   1.08051314e+03   1.02000000e+02   1.09285214e+02   9.92714368e+00           galaxy
  10430000732005   7.49890775e+00  -4.49289852e+01   4.56483696e+02   7.48667460e+02   2.79000000e+02   2.46107354e+02   9.04573571e+00           galaxy
  10430000732269   7.55973373e+00  -4.48444162e+01   2.90331292e+03   2.71756897e+03   7.00000000e+01   7.56512480e+01   1.03265069e+01           galaxy
  10430000732346   7.47640470e+00  -4.48445904e+01   1.14592419e+03   3.53219126e+03   2.39400000e+03   2.43137119e+03   6.55891902e+00           galaxy
  10430000732347   7.47835098e+00  -4.48432320e+01   1.20564052e+03   3.55430835e+03   9.70000000e+01   1.04079656e+02   9.98013257e+00           galaxy
  10430000733212   7.52316196e+00  -4.48221009e+01   2.44101611e+03   3.75506023e+03   3.15000000e+02   2.77602964e+02   8.91498694e+00           galaxy
  10430000733375   7.61383027e+00  -4.49262799e+01   2.91017701e+03  -2.99527365e+02   6.30000000e+01   6.87137669e+01   1.04309378e+01           galaxy
  10430000733917   7.51313842e+00  -4.49649574e+01   2.59679275e+02  -4.83154553e+02   3.55000000e+02   3.12765017e+02   8.78550176e+00           galaxy
  10430000733935   7.66077351e+00  -4.48973568e+01   4.29720820e+03   1.15075004e+02   6.80000000e+02   6.99284700e+02   7.91191213e+00           galaxy
  10430000734065   7.55550485e+00  -4.48238579e+01   3.09811069e+03   3.38319110e+03   8.50000000e+01   9.17389946e+01   1.01171623e+01           galaxy
  10430000734640   7.46583463e+00  -4.49364165e+01  -3.41542829e+02   8.47637116e+02   1.75000000e+02   1.84435352e+02   9.35893677e+00           galaxy
  10430000734768   7.50863415e+00  -4.49444310e+01   4.48056737e+02   1.84222358e+02   9.48000000e+02   9.71276831e+02   7.55518962e+00           galaxy
  10430000734769   7.50828086e+00  -4.49438088e+01   4.49208792e+02   2.06581681e+02   1.53360000e+04   1.57194650e+04   4.53245279e+00           galaxy
  10430000734770   7.50895987e+00  -4.49435023e+01   4.67712291e+02   2.09219621e+02   3.20000000e+01   3.52410057e+01   1.11559265e+01           galaxy
  10430000734771   7.50840163e+00  -4.49439001e+01   4.50489330e+02   2.02624598e+02   5.63000000e+02   5.81086387e+02   8.11294544e+00           galaxy
  10430000734772   7.50781681e+00  -4.49444523e+01   4.30579078e+02   1.91603712e+02   6.39000000e+02   6.58289665e+02   7.97750460e+00           galaxy
