#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10430000699077   7.46727983e+00  -4.48223992e+01   1.15066059e+03   8.54499771e+02   9.20000000e+01   8.13723859e+01   1.02473546e+01           galaxy
  10430000699438   7.50458458e+00  -4.48667736e+01   2.67251410e+03   1.65930498e+03   2.70000000e+03   2.66526622e+03   6.45919570e+00           galaxy
  10430000699439   7.50418988e+00  -4.48661362e+01   2.65080961e+03   1.65123154e+03   8.00000000e+01   6.91874234e+01   1.04234793e+01           galaxy
  10430000699479   7.48858500e+00  -4.48497927e+01   2.08816276e+03   1.30902215e+03   6.06400000e+03   6.01337624e+03   5.57575125e+00           galaxy
  10430000699480   7.48870576e+00  -4.48498363e+01   2.08975011e+03   1.31188520e+03   1.68000000e+02   1.55817624e+02   9.54200574e+00           galaxy
  10430000699643   7.57817838e+00  -4.48641604e+01   2.66923788e+03   3.47870601e+03   8.80000000e+01   7.73809614e+01   1.03019619e+01           galaxy
  10430000700171   7.42034331e+00  -4.48994789e+01   3.66923845e+03  -4.99052796e+02   4.43300000e+03   4.38896007e+03   5.91764312e+00           galaxy
  10430000700172   7.42251049e+00  -4.48998384e+01   3.68362384e+03  -4.46617612e+02   2.10000000e+01   1.93227123e+01   1.18083770e+01           galaxy
  10430000700531   7.41136644e+00  -4.47750900e+01  -4.89329942e+02  -4.03359080e+02   7.79000000e+02   7.58126032e+02   7.82419367e+00           galaxy
  10430000700582   7.57457731e+00  -4.48018618e+01   5.87496600e+02   3.55296719e+03   8.52000000e+02   8.31180250e+02   7.72430915e+00           galaxy
  10430000701628   7.61492340e+00  -4.48308415e+01   1.60058176e+03   4.47142846e+03   5.30000000e+01   4.17649663e+01   1.09715169e+01           galaxy
  10430000702819   7.59426556e+00  -4.49107144e+01   4.24029852e+03   3.75275787e+03   3.00000000e+01   3.27467707e+01   1.12356260e+01           galaxy
  10430000702820   7.59441256e+00  -4.49107181e+01   4.24059145e+03   3.75636559e+03   3.40000000e+01   2.31509712e+01   1.16121242e+01           galaxy
  10430000702890   7.50038458e+00  -4.48526011e+01   2.19511354e+03   1.59247968e+03   5.95200000e+03   5.90163974e+03   5.59611545e+00           galaxy
  10430000702891   7.50090122e+00  -4.48530132e+01   2.20944097e+03   1.60414282e+03   2.89000000e+02   2.75162552e+02   8.92457387e+00           galaxy
  10430000702959   7.60553341e+00  -4.47678772e+01  -5.10078510e+02   4.40555499e+03   2.55000000e+02   2.41457313e+02   9.06644628e+00           galaxy
  10430000704157   7.43471297e+00  -4.47888133e+01  -5.78117219e+00   1.37554644e+02   3.77000000e+02   3.61906301e+02   8.62705683e+00           galaxy
  10430000704158   7.43137310e+00  -4.47876732e+01  -4.75146924e+01   5.80884517e+01   5.47900000e+03   5.43080860e+03   5.68638595e+00           galaxy
  10430000704159   7.43143613e+00  -4.47878631e+01  -4.11105300e+01   5.91581203e+01   3.12000000e+02   2.97927497e+02   8.83827072e+00           galaxy
  10430000704160   7.43342491e+00  -4.47876924e+01  -4.45964232e+01   1.08648814e+02   4.12000000e+02   3.95875540e+02   8.52965052e+00           galaxy
  10430000704161   7.43163700e+00  -4.47874793e+01  -5.36888640e+01   6.50932367e+01   1.70000000e+01   1.55397703e+01   1.20449357e+01           galaxy
  10430000704164   7.61278310e+00  -4.48927906e+01   3.66399264e+03   4.25563126e+03   4.61400000e+03   4.56893012e+03   5.87401090e+00           galaxy
  10430000704316   7.42363985e+00  -4.48005377e+01   3.72974938e+02  -1.65479001e+02   2.09000000e+02   1.96785154e+02   9.28856636e+00           galaxy
  10430000704512   7.61495671e+00  -4.49125737e+01   4.32624700e+03   4.25704932e+03   1.15400000e+03   1.12958431e+03   7.39125056e+00           galaxy
  10430000705086   7.57408308e+00  -4.47799288e+01  -1.44514115e+02   3.59814539e+03   4.89000000e+03   4.84387781e+03   5.81056424e+00           galaxy
  10430000705087   7.57444829e+00  -4.47794530e+01  -1.59962391e+02   3.60839809e+03   1.30000000e+01   1.13799668e+01   1.23831947e+01           galaxy
  10430000705387   7.55938927e+00  -4.48878086e+01   3.43632827e+03   2.95423189e+03   1.12500000e+03   1.10111747e+03   7.41896305e+00           galaxy
  10430000706496   7.46075065e+00  -4.48669138e+01   2.62798426e+03   5.79284186e+02   7.86000000e+02   7.65833520e+02   7.81321126e+00           galaxy
  10430000706497   7.53364157e+00  -4.48741093e+01   2.95008687e+03   2.35591345e+03   2.27000000e+02   2.13766861e+02   9.19869624e+00           galaxy
  10430000707063   7.57938984e+00  -4.49196144e+01   4.51996881e+03   3.36337791e+03   2.51000000e+02   2.37788328e+02   9.08307086e+00           galaxy
  10430000707343   7.56211521e+00  -4.48011175e+01   5.48360679e+02   3.24763982e+03   4.46000000e+02   4.29385112e+02   8.44142974e+00           galaxy
  10430000707641   7.43993835e+00  -4.49129164e+01   4.13909137e+03  -5.10375078e+01   7.68000000e+02   7.47481986e+02   7.83954536e+00           galaxy
  10430000707647   7.59525528e+00  -4.49110903e+01   4.25397624e+03   3.77612742e+03   6.07500000e+03   6.02410548e+03   5.57381577e+00           galaxy
  10430000707674   7.57690461e+00  -4.48293994e+01   1.50852771e+03   3.53829313e+03   8.19000000e+02   7.98395294e+02   7.76800227e+00           galaxy
  10430000707834   7.49523594e+00  -4.48333577e+01   1.54752782e+03   1.51531799e+03   1.08010000e+04   1.07344416e+04   4.94659855e+00           galaxy
  10430000707835   7.49594773e+00  -4.48335397e+01   1.55440101e+03   1.53238967e+03   3.23000000e+02   3.08126751e+02   8.80172368e+00           galaxy
  10430000707836   7.49482414e+00  -4.48327491e+01   1.52676685e+03   1.50674032e+03   2.32500000e+03   2.29273889e+03   6.62266070e+00           galaxy
  10430000708290   7.43123847e+00  -4.49007997e+01   3.72533363e+03  -2.34207943e+02   3.68300000e+03   3.64262134e+03   6.12001212e+00           galaxy
  10430000708322   7.42343674e+00  -4.48894425e+01   3.33791836e+03  -3.97293027e+02   9.80000000e+01   8.78701505e+01   1.01639438e+01           galaxy
  10430000708560   7.48920788e+00  -4.48461977e+01   1.96896481e+03   1.33364103e+03   2.16000000e+02   2.03468349e+02   9.25230504e+00           galaxy
  10430000708689   7.42077429e+00  -4.48257896e+01   1.21201344e+03  -3.00536472e+02   9.51000000e+02   9.28954564e+02   7.60356101e+00           galaxy
  10430000708807   7.44956823e+00  -4.48669278e+01   2.61598672e+03   3.03810535e+02   2.35000000e+02   2.21829881e+02   9.15849707e+00           galaxy
  10430000709412   7.48738780e+00  -4.48860882e+01   3.29730175e+03   1.18593991e+03   6.43400000e+03   6.38173526e+03   5.51120023e+00           galaxy
  10430000710056   7.46673239e+00  -4.47823215e+01  -1.86593714e+02   9.43989357e+02   4.13000000e+02   3.96586192e+02   8.52770322e+00           galaxy
  10430000710057   7.46629151e+00  -4.47829974e+01  -1.64547089e+02   9.31377524e+02   1.92130000e+04   1.91249914e+04   4.31954407e+00           galaxy
  10430000710058   7.46519355e+00  -4.47823759e+01  -1.86501992e+02   9.05890639e+02   3.69100000e+03   3.65046219e+03   6.11767755e+00           galaxy
  10430000710070   7.59462585e+00  -4.47956707e+01   4.04161443e+02   4.06352991e+03   1.09000000e+03   1.06690246e+03   7.45323540e+00           galaxy
  10430000711702   7.48955038e+00  -4.47934100e+01   2.08841473e+02   1.47823709e+03   3.11000000e+02   2.96414660e+02   8.84379799e+00           galaxy
  10430000711704   7.49020314e+00  -4.47946518e+01   2.50988657e+02   1.49113224e+03   4.09900000e+03   4.05721669e+03   6.00297668e+00           galaxy
  10430000712304   7.45462309e+00  -4.47902928e+01   6.57248078e+01   6.24842927e+02   2.53000000e+02   2.39366278e+02   9.07588978e+00           galaxy
  10430000712744   7.56297592e+00  -4.48861524e+01   3.38520238e+03   3.04685824e+03   7.14000000e+02   6.94358429e+02   7.91958791e+00           galaxy
  10430000712795   7.46190909e+00  -4.49252919e+01   4.57627128e+03   4.57926796e+02   4.10200000e+03   4.05933629e+03   6.00240961e+00           galaxy
  10430000713428   7.60380985e+00  -4.48672668e+01   2.80241495e+03   4.10182393e+03   9.48000000e+02   9.25914222e+02   7.60712030e+00           galaxy
  10430000713742   7.51790207e+00  -4.48187899e+01   1.08730616e+03   2.11166311e+03   4.66600000e+03   4.62132629e+03   5.86163061e+00           galaxy
  10430000714441   7.44749408e+00  -4.49207232e+01   4.40784966e+03   1.14927160e+02   2.47100000e+03   2.43716565e+03   6.55633457e+00           galaxy
  10430000714600   7.60807926e+00  -4.48049183e+01   7.28139174e+02   4.37094648e+03   5.15800000e+03   5.11126659e+03   5.75222586e+00           galaxy
  10430000714657   7.43324433e+00  -4.49165590e+01   4.25315832e+03  -2.25099999e+02   2.34000000e+02   2.21192335e+02   9.16162201e+00           galaxy
  10430000714658   7.43295612e+00  -4.49164195e+01   4.24818862e+03  -2.31836847e+02   1.04080000e+04   1.03429133e+04   4.98693998e+00           galaxy
  10430000714659   7.43299511e+00  -4.49163890e+01   4.24721210e+03  -2.30798938e+02   7.07000000e+02   6.87569490e+02   7.93025570e+00           galaxy
  10430000714660   7.43582375e+00  -4.49171822e+01   4.27680255e+03  -1.63212220e+02   1.35400000e+03   1.32828004e+03   7.21532308e+00           galaxy
  10430000714661   7.43359494e+00  -4.49195196e+01   4.35229006e+03  -2.24037298e+02   5.69600000e+03   5.64679672e+03   5.64404181e+00           galaxy
  10430000715387   7.53684535e+00  -4.47975259e+01   3.99688455e+02   2.63389404e+03   2.23000000e+02   2.10147309e+02   9.21723761e+00           galaxy
  10430000715966   7.44940832e+00  -4.47955488e+01   2.35205384e+02   4.82758007e+02   2.29000000e+02   2.16027121e+02   9.18727650e+00           galaxy
  10430000716762   7.49342367e+00  -4.48370434e+01   1.66840982e+03   1.46114200e+03   1.07000000e+02   9.61537182e+01   1.00661320e+01           galaxy
  10430000716796   7.46665774e+00  -4.49226776e+01   4.49438024e+03   5.81490808e+02   5.64000000e+02   5.46106139e+02   8.18035455e+00           galaxy
  10430000716809   7.41541450e+00  -4.48392334e+01   1.65447547e+03  -4.66904306e+02   8.41000000e+02   8.19946396e+02   7.73908354e+00           galaxy
  10430000716854   7.44402505e+00  -4.49240066e+01   4.51350259e+03   2.11538656e+01   6.07000000e+02   5.88776646e+02   8.09867075e+00           galaxy
  10430000717104   7.55562485e+00  -4.48602931e+01   2.51439460e+03   2.93330227e+03   2.56700000e+03   2.53270154e+03   6.51458716e+00           galaxy
  10430000717105   7.55551335e+00  -4.48607494e+01   2.52948315e+03   2.92936601e+03   2.40000000e+01   3.70354512e+01   1.11020031e+01           galaxy
  10430000717106   7.55375079e+00  -4.48615278e+01   2.55342845e+03   2.88392230e+03   2.07000000e+02   1.94106501e+02   9.30344699e+00           galaxy
  10430000717107   7.55417337e+00  -4.48618964e+01   2.56620425e+03   2.89336997e+03   3.10000000e+01   2.19385322e+01   1.16705283e+01           galaxy
  10430000717108   7.55438014e+00  -4.48619318e+01   2.56762116e+03   2.89837061e+03   1.93290000e+04   1.92408336e+04   4.31298748e+00           galaxy
  10430000717109   7.55527155e+00  -4.48616116e+01   2.55796084e+03   2.92116204e+03   9.00000000e+00   8.84900128e+00   1.26563115e+01           galaxy
  10430000717110   7.55443215e+00  -4.48622448e+01   2.57811757e+03   2.89883572e+03   5.60000000e+01   4.47216640e+01   1.08972523e+01           galaxy
  10430000717111   7.55402254e+00  -4.48625041e+01   2.58629567e+03   2.88807089e+03   2.02000000e+02   1.89314792e+02   9.33058582e+00           galaxy
  10430000717473   7.57744431e+00  -4.47830834e+01  -3.54427111e+01   3.67279683e+03   1.28000000e+02   1.16759129e+02   9.85532008e+00           galaxy
  10430000717474   7.57734700e+00  -4.47828683e+01  -4.27288649e+01   3.67095963e+03   4.25600000e+03   4.21314726e+03   5.96203059e+00           galaxy
  10430000717483   7.46385702e+00  -4.47852161e+01  -9.32752369e+01   8.65627597e+02   1.90000000e+01   2.86149721e+01   1.13820639e+01           galaxy
  10430000717484   7.46432264e+00  -4.47861487e+01  -6.16505148e+01   8.74716902e+02   1.70000000e+01   2.61734521e+01   1.14788947e+01           galaxy
  10430000717485   7.46460537e+00  -4.47871588e+01  -2.76438103e+01   8.79095856e+02   2.10000000e+01   3.48468437e+01   1.11681386e+01           galaxy
  10430000717486   7.46431160e+00  -4.47870952e+01  -3.00948725e+01   8.72013567e+02   2.14310000e+04   2.13384652e+04   4.20063924e+00           galaxy
  10430000717488   7.46768068e+00  -4.47868988e+01  -3.28749229e+01   9.55617279e+02   3.11900000e+03   3.08179212e+03   6.30153884e+00           galaxy
  10430000717867   7.58291491e+00  -4.49118910e+01   4.26645662e+03   3.47034394e+03   9.12400000e+03   9.06300676e+03   5.13036643e+00           galaxy
  10430000719527   7.47935634e+00  -4.48552527e+01   2.25989216e+03   1.06758754e+03   9.65000000e+02   9.42389412e+02   7.58797120e+00           galaxy
  10430000720456   7.60286295e+00  -4.48649124e+01   2.72280254e+03   4.08469095e+03   1.03000000e+02   9.25813477e+01   1.01072384e+01           galaxy
  10430000721237   7.51653677e+00  -4.48570022e+01   2.36014835e+03   1.97900442e+03   2.32000000e+02   2.19079361e+02   9.17204353e+00           galaxy
  10430000721239   7.51678804e+00  -4.48575557e+01   2.37889381e+03   1.98375993e+03   2.01000000e+02   1.88613353e+02   9.33461610e+00           galaxy
  10430000721240   7.51487733e+00  -4.48574056e+01   2.37172418e+03   1.93708062e+03   2.29000000e+02   2.16252451e+02   9.18614460e+00           galaxy
  10430000721241   7.51590959e+00  -4.48576631e+01   2.38147850e+03   1.96184245e+03   4.11900000e+03   4.07710190e+03   5.99766827e+00           galaxy
  10430000721325   7.46060209e+00  -4.48950789e+01   3.56716434e+03   5.03324734e+02   3.35900000e+03   3.32010401e+03   6.22066797e+00           galaxy
  10430000721566   7.43791401e+00  -4.47959984e+01   2.37409824e+02   1.98134219e+02   2.56000000e+02   2.42435726e+02   9.06205565e+00           galaxy
  10430000722050   7.56133394e+00  -4.48660128e+01   2.71167841e+03   3.05899773e+03   1.23100000e+03   1.20631578e+03   7.31989467e+00           galaxy
  10430000722065   7.49599460e+00  -4.48054790e+01   6.18612878e+02   1.60599997e+03   8.49000000e+02   8.28289632e+02   7.72809163e+00           galaxy
  10430000722222   7.53541809e+00  -4.49184873e+01   4.43211043e+03   2.28432553e+03   3.45200000e+03   3.41307575e+03   6.19068237e+00           galaxy
  10430000722276   7.50137484e+00  -4.48469990e+01   2.00939838e+03   1.63135409e+03   2.76000000e+02   2.62437241e+02   8.97598353e+00           galaxy
  10430000722277   7.50274258e+00  -4.48466200e+01   1.99830068e+03   1.66603311e+03   2.30000000e+01   2.09979523e+01   1.17181048e+01           galaxy
  10430000722587   7.59954320e+00  -4.48282579e+01   1.49658683e+03   4.09919917e+03   4.28000000e+02   4.11781538e+02   8.48688001e+00           galaxy
  10430000722611   7.60211614e+00  -4.47911691e+01   2.62708370e+02   4.26005515e+03   4.94800000e+03   4.90174833e+03   5.79766967e+00           galaxy
  10430000722663   7.47595742e+00  -4.48748655e+01   2.91018741e+03   9.33378246e+02   2.75000000e+02   2.61120875e+02   8.98144321e+00           galaxy
  10430000722952   7.47941879e+00  -4.48819706e+01   3.15103229e+03   1.00032654e+03   1.93000000e+02   1.80714352e+02   9.38106558e+00           galaxy
  10430000723706   7.50024922e+00  -4.48999467e+01   3.77396672e+03   1.46680646e+03   1.20000000e+01   1.07542701e+01   1.24445948e+01           galaxy
  10430000723707   7.49852047e+00  -4.48990602e+01   3.74245432e+03   1.42654121e+03   5.46600000e+03   5.41783780e+03   5.68898219e+00           galaxy
  10430000723739   7.58730390e+00  -4.48088632e+01   8.35653794e+02   3.84840342e+03   2.40000000e+02   2.26494486e+02   9.13590311e+00           galaxy
  10430000723975   7.44455136e+00  -4.49160770e+01   4.24962065e+03   5.44063828e+01   7.57000000e+02   7.37047322e+02   7.85480876e+00           galaxy
  10430000725190   7.58017279e+00  -4.47847021e+01   2.16840844e+01   3.73585462e+03   7.48000000e+02   7.28350267e+02   7.86769648e+00           galaxy
  10430000725241   7.52914528e+00  -4.48974181e+01   3.72232265e+03   2.18466975e+03   1.22000000e+02   1.11110834e+02   9.90915617e+00           galaxy
  10430000725283   7.52537125e+00  -4.49151741e+01   4.31020727e+03   2.04569504e+03   7.20000000e+01   6.19561025e+01   1.05433370e+01           galaxy
  10430000725602   7.52082166e+00  -4.48036028e+01   5.84126259e+02   2.22300760e+03   1.70600000e+03   1.67724714e+03   6.96205454e+00           galaxy
  10430000725811   7.44354485e+00  -4.48555240e+01   2.22895396e+03   1.84635623e+02   7.40000000e+01   6.40375994e+01   1.05074596e+01           galaxy
  10430000726385   7.46250671e+00  -4.47876442e+01  -1.38035215e+01   8.26085658e+02   9.90000000e+01   8.88408681e+01   1.01520152e+01           galaxy
  10430000726386   7.46251164e+00  -4.47876354e+01  -1.40930635e+01   8.26229906e+02   4.79400000e+03   4.74897453e+03   5.83204759e+00           galaxy
  10430000726416   7.45082066e+00  -4.48962350e+01   3.59482433e+03   2.59549996e+02   1.60000000e+01   1.44427539e+01   1.21244222e+01           galaxy
  10430000726417   7.44429987e+00  -4.48955385e+01   3.56434488e+03   1.00797843e+02   2.88000000e+02   2.73888637e+02   8.92961216e+00           galaxy
  10430000726418   7.44347879e+00  -4.48950626e+01   3.54756126e+03   8.18014528e+01   3.06800000e+03   3.03140549e+03   6.31943711e+00           galaxy
  10430000726419   7.44734740e+00  -4.48961803e+01   3.58913746e+03   1.74182017e+02   7.82300000e+03   7.76621473e+03   5.29802371e+00           galaxy
  10430000727845   7.45122314e+00  -4.49178771e+01   4.31707349e+03   2.13988537e+02   4.56000000e+02   4.39204478e+02   8.41688029e+00           galaxy
  10430000728116   7.49481409e+00  -4.48852282e+01   3.27697211e+03   1.37101216e+03   1.21000000e+02   1.09732971e+02   9.92270435e+00           galaxy
  10430000728222   7.54894359e+00  -4.47951864e+01   3.35475107e+02   2.93831625e+03   1.12000000e+02   1.01037652e+02   1.00123391e+01           galaxy
  10430000728223   7.54914821e+00  -4.47941887e+01   3.02436174e+02   2.94596111e+03   6.50000000e+01   5.42449177e+01   1.06876496e+01           galaxy
  10430000728224   7.54942891e+00  -4.47943731e+01   3.08908827e+02   2.95240260e+03   4.72400000e+03   4.67926853e+03   5.84810227e+00           galaxy
  10430000728318   7.52165615e+00  -4.47992031e+01   4.38343398e+02   2.25499198e+03   9.98000000e+02   9.75230143e+02   7.55077940e+00           galaxy
  10430000728450   7.58297447e+00  -4.48993159e+01   3.84715812e+03   3.50474756e+03   1.27200000e+03   1.24661825e+03   7.28421349e+00           galaxy
  10430000728453   7.58619685e+00  -4.49016885e+01   3.92999058e+03   3.57784639e+03   6.88130000e+04   6.86495616e+04   2.93195277e+00           galaxy
  10430000728454   7.58749354e+00  -4.49015574e+01   3.92711449e+03   3.61010558e+03   1.28000000e+02   1.16688977e+02   9.85597261e+00           galaxy
  10430000728457   7.51393526e+00  -4.48007068e+01   4.79735480e+02   2.06071036e+03   2.00000000e+01   2.99234908e+01   1.13335166e+01           galaxy
  10430000728458   7.51364416e+00  -4.48005693e+01   4.74820524e+02   2.05388838e+03   2.30000000e+01   2.06993730e+01   1.17336542e+01           galaxy
  10430000728534   7.54639555e+00  -4.48939674e+01   3.62687330e+03   2.61829122e+03   2.20000000e+01   3.21335716e+01   1.12561497e+01           galaxy
  10430000728535   7.54670782e+00  -4.48946099e+01   3.64865907e+03   2.62430542e+03   4.74000000e+02   4.57240038e+02   8.37318656e+00           galaxy
  10430000728640   7.44678733e+00  -4.48527374e+01   2.13961923e+03   2.71655591e+02   1.51600000e+03   1.48873968e+03   7.09150028e+00           galaxy
  10430000728642   7.56945547e+00  -4.47972476e+01   4.27727505e+02   3.43874085e+03   2.54300000e+03   2.50914941e+03   6.52473089e+00           galaxy
  10430000729445   7.46499922e+00  -4.48805886e+01   3.08880019e+03   6.48802517e+02   5.65300000e+03   5.60374757e+03   5.65235078e+00           galaxy
  10430000729446   7.46439849e+00  -4.48799568e+01   3.06705859e+03   6.35632252e+02   1.19000000e+02   1.07878390e+02   9.94121106e+00           galaxy
  10430000730019   7.49419233e+00  -4.48157463e+01   9.59000117e+02   1.53505910e+03   3.63000000e+02   3.48028312e+02   8.66951075e+00           galaxy
  10430000730021   7.41834100e+00  -4.48069714e+01   5.81695897e+02  -3.12550876e+02   3.00000000e+01   3.28101060e+01   1.12335281e+01           galaxy
  10430000730022   7.41881068e+00  -4.48075748e+01   6.02339006e+02  -3.02507556e+02   2.30000000e+01   2.07205260e+01   1.17325452e+01           galaxy
  10430000730267   7.61098985e+00  -4.48583653e+01   2.51388709e+03   4.30207135e+03   2.25000000e+02   2.12218328e+02   9.20658997e+00           galaxy
  10430000730888   7.50175147e+00  -4.48275392e+01   1.36082851e+03   1.69092867e+03   2.26000000e+02   2.12951910e+02   9.20284334e+00           galaxy
  10430000732004   7.51018866e+00  -4.47815186e+01  -1.64438460e+02   2.01798806e+03   2.93000000e+02   2.79315124e+02   8.90831106e+00           galaxy
  10430000732269   7.55973373e+00  -4.48444162e+01   1.98961046e+03   3.07593967e+03   8.60000000e+01   7.56512480e+01   1.03265069e+01           galaxy
  10430000732346   7.47640470e+00  -4.48445904e+01   1.90098376e+03   1.02231342e+03   2.46500000e+03   2.43137119e+03   6.55891902e+00           galaxy
  10430000732347   7.47835098e+00  -4.48432320e+01   1.85786298e+03   1.07376767e+03   1.15000000e+02   1.04079656e+02   9.98013257e+00           galaxy
  10430000733212   7.52316196e+00  -4.48221009e+01   1.20369718e+03   2.23273315e+03   2.92000000e+02   2.77602964e+02   8.91498694e+00           galaxy
  10430000734065   7.55550485e+00  -4.48238579e+01   1.29916140e+03   3.02535316e+03   1.02000000e+02   9.17389946e+01   1.01171623e+01           galaxy
  10430000734799   7.45548094e+00  -4.48141836e+01   8.63475999e+02   5.84725909e+02   6.20000000e+01   5.09486630e+01   1.07557152e+01           galaxy
  10430000735823   7.57243391e+00  -4.47913811e+01   2.35511509e+02   3.52752305e+03   7.83000000e+02   7.62535127e+02   7.81789755e+00           galaxy
  10430000735825   7.43151846e+00  -4.47923903e+01   1.09971454e+02   4.96235477e+01   2.99000000e+02   2.84566396e+02   8.88808816e+00           galaxy
  10430000736208   7.57518594e+00  -4.47798034e+01  -1.47429285e+02   3.62567611e+03   2.28000000e+02   2.14663161e+02   9.19415339e+00           galaxy
  10430000736816   7.43943841e+00  -4.49025097e+01   3.79145061e+03  -3.67212460e+01   5.83300000e+03   5.78369415e+03   5.61803389e+00           galaxy
  10430000736817   7.43755910e+00  -4.49019985e+01   3.77231983e+03  -8.16762565e+01   1.75000000e+02   1.62485574e+02   9.49651017e+00           galaxy
  10430000736880   7.51826004e+00  -4.49070912e+01   4.03258279e+03   1.89164258e+03   6.55300000e+03   6.50006756e+03   5.49125251e+00           galaxy
  10430000738489   7.45100452e+00  -4.48394076e+01   1.69974235e+03   4.09719280e+02   6.27000000e+02   6.08011941e+02   8.06376692e+00           galaxy
  10430000738519   7.60724436e+00  -4.48011251e+01   6.00673510e+02   4.36033706e+03   1.30000000e+02   1.19263186e+02   9.83228117e+00           galaxy
  10430000739085   7.52306763e+00  -4.49226633e+01   4.55736017e+03   1.96958088e+03   2.72000000e+02   2.58625349e+02   8.99186947e+00           galaxy
  10430000739091   7.60807837e+00  -4.48642399e+01   2.70641800e+03   4.21490758e+03   1.05000000e+02   9.44519800e+01   1.00855195e+01           galaxy
  10430000739256   7.60868081e+00  -4.48770493e+01   3.13429024e+03   4.19605207e+03   6.11200000e+03   6.06157683e+03   5.56708315e+00           galaxy
  10430000739818   7.48826112e+00  -4.48958203e+01   3.62285608e+03   1.18234572e+03   5.79000000e+02   5.61114288e+02   8.15091887e+00           galaxy
  10430000739874   7.47450087e+00  -4.48712355e+01   2.78749305e+03   9.06846765e+02   4.61000000e+02   4.44159669e+02   8.40469939e+00           galaxy
  10430000739876   7.43100178e+00  -4.48645045e+01   2.51455445e+03  -1.47322739e+02   3.83000000e+02   3.67824411e+02   8.60944582e+00           galaxy
  10430000740509   7.45553703e+00  -4.48282093e+01   1.33131405e+03   5.50135863e+02   4.72000000e+02   4.55653185e+02   8.37696117e+00           galaxy
  10430000741091   7.55350057e+00  -4.49109028e+01   4.19977311e+03   2.74905305e+03   1.08280000e+04   1.07617271e+04   4.94384226e+00           galaxy
  10430000741327   7.60482279e+00  -4.48877716e+01   3.48739227e+03   4.07286969e+03   2.61000000e+02   2.47500152e+02   9.03960851e+00           galaxy
  10430000741650   7.50773243e+00  -4.47945349e+01   2.66877980e+02   1.92372681e+03   7.90000000e+01   6.86462485e+01   1.04320052e+01           galaxy
  10430000741685   7.50679572e+00  -4.48382513e+01   1.72377877e+03   1.78754512e+03   2.30000000e+01   3.33801236e+01   1.12148273e+01           galaxy
  10430000741818   7.56652719e+00  -4.48988374e+01   3.81230748e+03   3.10115517e+03   3.75000000e+02   3.59799752e+02   8.63339504e+00           galaxy
  10430000742381   7.48937670e+00  -4.48261767e+01   1.30144106e+03   1.38943988e+03   2.40000000e+03   2.36644331e+03   6.58830693e+00           galaxy
