#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10430000706497   7.53364157e+00  -4.48741093e+01   3.96844576e+03   3.51724073e+03   2.20000000e+02   2.13766861e+02   9.19869624e+00           galaxy
  10430000707193   7.65442167e+00  -4.47890917e+01   5.85721408e+01   4.28331886e+03   6.20000000e+01   6.36206369e+01   1.05145522e+01           galaxy
  10430000707280   7.59173868e+00  -4.47436987e+01  -4.05936015e+02   2.21430640e+03   5.29000000e+02   5.21283581e+02   8.23086208e+00           galaxy
  10430000707281   7.59262181e+00  -4.47428077e+01  -4.42045744e+02   2.21490773e+03   4.00000000e+01   4.07113587e+01   1.09992582e+01           galaxy
  10430000707282   7.59393354e+00  -4.47443456e+01  -4.15967093e+02   2.26918878e+03   1.20000000e+01   1.26510739e+01   1.22682287e+01           galaxy
  10430000707343   7.56211521e+00  -4.48011175e+01   1.57204170e+03   2.70849958e+03   4.37000000e+02   4.29385112e+02   8.44142974e+00           galaxy
  10430000707554   7.66709025e+00  -4.47897833e+01  -8.37349682e+01   4.54326260e+03   6.70000000e+01   6.84373516e+01   1.04353142e+01           galaxy
  10430000707674   7.57690461e+00  -4.48293994e+01   2.17092203e+03   3.52448565e+03   8.08000000e+02   7.98395294e+02   7.76800227e+00           galaxy
  10430000707834   7.49523594e+00  -4.48333577e+01   3.32451870e+03   2.00857840e+03   1.05330000e+04   1.07344416e+04   4.94659855e+00           galaxy
  10430000707835   7.49594773e+00  -4.48335397e+01   3.32048590e+03   2.02583196e+03   3.15000000e+02   3.08126751e+02   8.80172368e+00           galaxy
  10430000707836   7.49482414e+00  -4.48327491e+01   3.31284216e+03   1.98918931e+03   2.18300000e+03   2.29273889e+03   6.62266070e+00           galaxy
  10430000708100   7.62413574e+00  -4.48084200e+01   9.83620753e+02   4.05323637e+03   6.50000000e+01   6.59577627e+01   1.04753824e+01           galaxy
  10430000708173   7.54967183e+00  -4.47329079e+01  -1.68557994e+02   1.19241553e+03   8.31000000e+02   8.21401083e+02   7.73715901e+00           galaxy
  10430000708560   7.48920788e+00  -4.48461977e+01   3.75900878e+03   2.13130318e+03   2.10000000e+02   2.03468349e+02   9.25230504e+00           galaxy
  10430000708562   7.62519665e+00  -4.48087583e+01   9.79509751e+02   4.08022009e+03   5.20000000e+01   5.34917473e+01   1.07028302e+01           galaxy
  10430000708563   7.62581081e+00  -4.48097220e+01   9.98529504e+02   4.11016074e+03   8.70900000e+03   8.89430304e+03   5.15076739e+00           galaxy
  10430000708634   7.40451747e+00  -4.48370362e+01   4.58769941e+03   3.12777194e+02   7.00000000e+01   7.11066055e+01   1.03937723e+01           galaxy
  10430000708635   7.40557779e+00  -4.48359101e+01   4.54279545e+03   3.12311154e+02   4.47700000e+03   4.61860613e+03   5.86226987e+00           galaxy
  10430000708689   7.42077429e+00  -4.48257896e+01   4.06664873e+03   4.18390176e+02   9.39000000e+02   9.28954564e+02   7.60356101e+00           galaxy
  10430000710056   7.46673239e+00  -4.47823215e+01   2.26865024e+03   4.99548342e+02   4.04000000e+02   3.96586192e+02   8.52770322e+00           galaxy
  10430000710057   7.46629151e+00  -4.47829974e+01   2.29310437e+03   5.03602518e+02   1.88640000e+04   1.91249914e+04   4.31954407e+00           galaxy
  10430000710058   7.46519355e+00  -4.47823759e+01   2.28986698e+03   4.70601351e+02   3.52100000e+03   3.65046219e+03   6.11767755e+00           galaxy
  10430000710070   7.59462585e+00  -4.47956707e+01   1.00506788e+03   3.24031226e+03   1.07700000e+03   1.06690246e+03   7.45323540e+00           galaxy
  10430000711342   7.63188567e+00  -4.47759051e+01  -2.13694098e+01   3.59802691e+03   4.94000000e+02   4.86649053e+02   8.30550748e+00           galaxy
  10430000711702   7.48955038e+00  -4.47934100e+01   2.28522677e+03   1.15118727e+03   3.03000000e+02   2.96414660e+02   8.84379799e+00           galaxy
  10430000711704   7.49020314e+00  -4.47946518e+01   2.31143909e+03   1.18710942e+03   3.92300000e+03   4.05721669e+03   6.00297668e+00           galaxy
  10430000712304   7.45462309e+00  -4.47902928e+01   2.64553685e+03   4.12870383e+02   2.46000000e+02   2.39366278e+02   9.07588978e+00           galaxy
  10430000712744   7.56297592e+00  -4.48861524e+01   3.92947566e+03   4.31275610e+03   7.03000000e+02   6.94358429e+02   7.91958791e+00           galaxy
  10430000713388   7.54409484e+00  -4.47305551e+01  -1.62720814e+02   1.03971624e+03   5.30000000e+01   5.41082748e+01   1.06903880e+01           galaxy
  10430000713389   7.54552197e+00  -4.47303102e+01  -1.87801819e+02   1.06297555e+03   2.06500000e+03   2.17305792e+03   6.68086894e+00           galaxy
  10430000713390   7.54592114e+00  -4.47314724e+01  -1.60543487e+02   1.09246410e+03   3.58000000e+02   3.50561063e+02   8.66163800e+00           galaxy
  10430000713742   7.51790207e+00  -4.48187899e+01   2.62918807e+03   2.17751177e+03   4.48000000e+03   4.62132629e+03   5.86163061e+00           galaxy
  10430000714600   7.60807926e+00  -4.48049183e+01   1.09095700e+03   3.67501293e+03   4.96400000e+03   5.11126659e+03   5.75222586e+00           galaxy
  10430000714607   7.50825742e+00  -4.47462085e+01   7.31806496e+02   6.33427637e+02   2.17000000e+02   2.10534138e+02   9.21524087e+00           galaxy
  10430000715387   7.53684535e+00  -4.47975259e+01   1.79495399e+03   2.14917788e+03   2.16000000e+02   2.10147309e+02   9.21723761e+00           galaxy
  10430000715966   7.44940832e+00  -4.47955488e+01   2.85857291e+03   4.09677373e+02   2.22000000e+02   2.16027121e+02   9.18727650e+00           galaxy
  10430000716469   7.40933855e+00  -4.48235176e+01   4.14989698e+03   1.53443841e+02   3.20000000e+01   3.30189384e+01   1.12266394e+01           galaxy
  10430000716470   7.40941665e+00  -4.48235978e+01   4.15112658e+03   1.56463473e+02   2.30000000e+01   2.36328441e+01   1.15897572e+01           galaxy
  10430000716762   7.49342367e+00  -4.48370434e+01   3.45029082e+03   2.04220776e+03   9.40000000e+01   9.61537182e+01   1.00661320e+01           galaxy
  10430000716809   7.41541450e+00  -4.48392334e+01   4.50928825e+03   5.65792490e+02   8.29000000e+02   8.19946396e+02   7.73908354e+00           galaxy
  10430000716826   7.54263982e+00  -4.47517903e+01   4.47250815e+02   1.40791636e+03   1.59000000e+03   1.69052731e+03   6.95349171e+00           galaxy
  10430000716828   7.53695210e+00  -4.47548123e+01   6.04162814e+02   1.35348115e+03   8.25000000e+02   8.15683886e+02   7.74474248e+00           galaxy
  10430000717065   7.53608805e+00  -4.47364335e+01   1.03434978e+02   9.93366543e+02   4.40000000e+01   4.55996716e+01   1.08761429e+01           galaxy
  10430000717066   7.53613661e+00  -4.47357319e+01   8.32763023e+01   9.81209079e+02   1.05600000e+03   1.04578945e+03   7.47493655e+00           galaxy
  10430000717071   7.53765158e+00  -4.47321905e+01  -3.47288787e+01   9.44605321e+02   2.65000000e+02   2.58821428e+02   8.99104662e+00           galaxy
  10430000717104   7.55562485e+00  -4.48602931e+01   3.30305478e+03   3.68693626e+03   2.41900000e+03   2.53270154e+03   6.51458716e+00           galaxy
  10430000717105   7.55551335e+00  -4.48607494e+01   3.31718535e+03   3.69328533e+03   3.60000000e+01   3.70354512e+01   1.11020031e+01           galaxy
  10430000717106   7.55375079e+00  -4.48615278e+01   3.36136406e+03   3.67352104e+03   2.00000000e+02   1.94106501e+02   9.30344699e+00           galaxy
  10430000717107   7.55417337e+00  -4.48618964e+01   3.36623569e+03   3.68862665e+03   2.10000000e+01   2.19385322e+01   1.16705283e+01           galaxy
  10430000717108   7.55438014e+00  -4.48619318e+01   3.36458222e+03   3.69331121e+03   1.89790000e+04   1.92408336e+04   4.31298748e+00           galaxy
  10430000717109   7.55527155e+00  -4.48616116e+01   3.34428499e+03   3.70467856e+03   1.10000000e+01   8.84900128e+00   1.26563115e+01           galaxy
  10430000717110   7.55443215e+00  -4.48622448e+01   3.37263439e+03   3.70016667e+03   4.40000000e+01   4.47216640e+01   1.08972523e+01           galaxy
  10430000717111   7.55402254e+00  -4.48625041e+01   3.38508353e+03   3.69703695e+03   1.95000000e+02   1.89314792e+02   9.33058582e+00           galaxy
  10430000717473   7.57744431e+00  -4.47830834e+01   8.73873910e+02   2.67056694e+03   1.15000000e+02   1.16759129e+02   9.85532008e+00           galaxy
  10430000717474   7.57734700e+00  -4.47828683e+01   8.69124907e+02   2.66465536e+03   4.07700000e+03   4.21314726e+03   5.96203059e+00           galaxy
  10430000717483   7.46385702e+00  -4.47852161e+01   2.38602187e+03   4.97692999e+02   2.80000000e+01   2.86149721e+01   1.13820639e+01           galaxy
  10430000717484   7.46432264e+00  -4.47861487e+01   2.40601544e+03   5.24200333e+02   2.50000000e+01   2.61734521e+01   1.14788947e+01           galaxy
  10430000717485   7.46460537e+00  -4.47871588e+01   2.43050904e+03   5.48597131e+02   3.40000000e+01   3.48468437e+01   1.11681386e+01           galaxy
  10430000717486   7.46431160e+00  -4.47870952e+01   2.43249903e+03   5.41687376e+02   2.10640000e+04   2.13384652e+04   4.20063924e+00           galaxy
  10430000717488   7.46768068e+00  -4.47868988e+01   2.38389941e+03   6.03611331e+02   2.96100000e+03   3.08179212e+03   6.30153884e+00           galaxy
  10430000717625   7.47063260e+00  -4.47675455e+01   1.80747225e+03   2.99188477e+02   4.06000000e+02   3.98735295e+02   8.52183549e+00           galaxy
  10430000719527   7.47935634e+00  -4.48552527e+01   4.13699839e+03   2.10895795e+03   9.52000000e+02   9.42389412e+02   7.58797120e+00           galaxy
  10430000721237   7.51653677e+00  -4.48570022e+01   3.71055375e+03   2.86490293e+03   2.25000000e+02   2.19079361e+02   9.17204353e+00           galaxy
  10430000721239   7.51678804e+00  -4.48575557e+01   3.72275580e+03   2.88013397e+03   1.95000000e+02   1.88613353e+02   9.33461610e+00           galaxy
  10430000721240   7.51487733e+00  -4.48574056e+01   3.74298563e+03   2.84015689e+03   2.22000000e+02   2.16252451e+02   9.18614460e+00           galaxy
  10430000721241   7.51590959e+00  -4.48576631e+01   3.73696599e+03   2.86504943e+03   3.94300000e+03   4.07710190e+03   5.99766827e+00           galaxy
  10430000721566   7.43791401e+00  -4.47959984e+01   3.01827914e+03   1.94364571e+02   2.49000000e+02   2.42435726e+02   9.06205565e+00           galaxy
  10430000721647   7.46738631e+00  -4.47592052e+01   1.61692533e+03   7.99895063e+01   3.05000000e+02   2.97894921e+02   8.83838945e+00           galaxy
  10430000721755   7.56411654e+00  -4.47360963e+01  -2.64536099e+02   1.53365966e+03   2.30000000e+02   2.23284837e+02   9.15139911e+00           galaxy
  10430000721757   7.56957088e+00  -4.47364256e+01  -3.25119976e+02   1.64618892e+03   6.70000000e+01   6.81246362e+01   1.04402867e+01           galaxy
  10430000721758   7.56459495e+00  -4.47348374e+01  -3.05718651e+02   1.51948907e+03   3.24000000e+02   3.16806928e+02   8.77156051e+00           galaxy
  10430000721759   7.56353718e+00  -4.47358105e+01  -2.65085628e+02   1.51702504e+03   2.70000000e+01   2.83102537e+01   1.13936878e+01           galaxy
  10430000721760   7.56886173e+00  -4.47344919e+01  -3.69910354e+02   1.59626259e+03   2.45900000e+03   2.57289354e+03   6.49749265e+00           galaxy
  10430000721761   7.56412551e+00  -4.47360601e+01  -2.65658398e+02   1.53315924e+03   2.46000000e+02   2.39609931e+02   9.07478516e+00           galaxy
  10430000721762   7.56350294e+00  -4.47361447e+01  -2.55338851e+02   1.52259666e+03   1.79000000e+02   1.50907642e+02   9.57676911e+00           galaxy
  10430000721763   7.55825571e+00  -4.47371870e+01  -1.59193849e+02   1.43971915e+03   5.72000000e+02   5.64062870e+02   8.14522841e+00           galaxy
  10430000721765   7.56345547e+00  -4.47370109e+01  -2.30606861e+02   1.53784063e+03   2.68000000e+02   2.61933202e+02   8.97807081e+00           galaxy
  10430000721766   7.56458623e+00  -4.47340870e+01  -3.26507338e+02   1.50531075e+03   2.10000000e+01   2.16231352e+01   1.16862505e+01           galaxy
  10430000721768   7.55973681e+00  -4.47376482e+01  -1.65291772e+02   1.47721560e+03   1.90000000e+01   1.96030603e+01   1.17927375e+01           galaxy
  10430000721770   7.56451132e+00  -4.47360533e+01  -2.70781536e+02   1.54055736e+03   1.09020000e+04   1.11064416e+04   4.90960985e+00           galaxy
  10430000721771   7.56761211e+00  -4.47348889e+01  -3.42872895e+02   1.57929824e+03   2.03000000e+02   1.96884309e+02   9.28801942e+00           galaxy
  10430000721772   7.56978366e+00  -4.47371249e+01  -3.08363672e+02   1.66339184e+03   2.00000000e+01   2.12838481e+01   1.17034218e+01           galaxy
  10430000721773   7.56275630e+00  -4.47359630e+01  -2.50849629e+02   1.50464272e+03   1.80700000e+03   1.91065284e+03   6.82059273e+00           galaxy
  10430000721774   7.56633068e+00  -4.47382541e+01  -2.32751988e+02   1.61712501e+03   1.88000000e+02   1.58591972e+02   9.52284419e+00           galaxy
  10430000721775   7.56112823e+00  -4.47368825e+01  -2.04417685e+02   1.49005504e+03   2.54500000e+03   2.66026765e+03   6.46123386e+00           galaxy
  10430000721776   7.56404553e+00  -4.47355145e+01  -2.79831448e+02   1.52141406e+03   8.28000000e+02   8.18858582e+02   7.74052493e+00           galaxy
  10430000721777   7.55974882e+00  -4.47371225e+01  -1.80089526e+02   1.46763351e+03   1.38000000e+02   1.18267081e+02   9.84138750e+00           galaxy
  10430000721778   7.56354234e+00  -4.47359166e+01  -2.62195463e+02   1.51910717e+03   3.75470000e+04   3.71910306e+04   3.59745166e+00           galaxy
  10430000721780   7.56297493e+00  -4.47356947e+01  -2.61120181e+02   1.50389688e+03   2.60000000e+01   2.71087605e+01   1.14407730e+01           galaxy
  10430000721782   7.66034416e+00  -4.47931764e+01   9.68841545e+01   4.47493524e+03   7.90000000e+01   8.04554392e+01   1.02596587e+01           galaxy
  10430000722029   7.65225165e+00  -4.48002413e+01   3.97017320e+02   4.44881510e+03   5.96000000e+02   5.87472840e+02   8.10107771e+00           galaxy
  10430000722050   7.56133394e+00  -4.48660128e+01   3.38949065e+03   3.90482258e+03   1.21700000e+03   1.20631578e+03   7.31989467e+00           galaxy
  10430000722065   7.49599460e+00  -4.48054790e+01   2.53874638e+03   1.50225689e+03   8.38000000e+02   8.28289632e+02   7.72809163e+00           galaxy
  10430000722276   7.50137484e+00  -4.48469990e+01   3.62579565e+03   2.38299145e+03   2.69000000e+02   2.62437241e+02   8.97598353e+00           galaxy
  10430000722277   7.50274258e+00  -4.48466200e+01   3.59776307e+03   2.40251827e+03   2.00000000e+01   2.09979523e+01   1.17181048e+01           galaxy
  10430000722587   7.59954320e+00  -4.48282579e+01   1.85017273e+03   3.94410154e+03   4.19000000e+02   4.11781538e+02   8.48688001e+00           galaxy
  10430000722611   7.60211614e+00  -4.47911691e+01   7.84007108e+02   3.30231098e+03   4.75700000e+03   4.90174833e+03   5.79766967e+00           galaxy
  10430000723739   7.58730390e+00  -4.48088632e+01   1.46608350e+03   3.34379929e+03   2.33000000e+02   2.26494486e+02   9.13590311e+00           galaxy
  10430000723758   7.38628019e+00  -4.48200805e+01   4.34970062e+03  -3.59343934e+02   2.17000000e+02   2.11245968e+02   9.21157612e+00           galaxy
  10430000724367   7.38451600e+00  -4.48184615e+01   4.32727882e+03  -4.23972988e+02   2.06000000e+02   1.72538006e+02   9.43133525e+00           galaxy
  10430000724864   7.50201034e+00  -4.47133014e+01  -1.04311244e+02  -1.03336435e+02   2.23000000e+02   2.16838313e+02   9.18320714e+00           galaxy
  10430000724865   7.50185133e+00  -4.47122731e+01  -1.30899900e+02  -1.25654908e+02   4.85400000e+03   4.99969138e+03   5.77618920e+00           galaxy
  10430000724870   7.57043406e+00  -4.47674161e+01   5.27047819e+02   2.24149428e+03   3.10000000e+01   3.22077494e+01   1.12536462e+01           galaxy
  10430000724871   7.56941608e+00  -4.47678819e+01   5.53033149e+02   2.23034433e+03   2.20000000e+01   2.33660989e+01   1.16020817e+01           galaxy
  10430000725052   7.46149849e+00  -4.47346472e+01   1.00889878e+03  -4.94004576e+02   3.14000000e+02   3.07562559e+02   8.80371353e+00           galaxy
  10430000725190   7.58017279e+00  -4.47847021e+01   8.84106394e+02   2.75395561e+03   7.37000000e+02   7.28350267e+02   7.86769648e+00           galaxy
  10430000725602   7.52082166e+00  -4.48036028e+01   2.16901350e+03   1.95061429e+03   1.57700000e+03   1.67724714e+03   6.96205454e+00           galaxy
  10430000726385   7.46250671e+00  -4.47876442e+01   2.47088643e+03   5.16813954e+02   8.70000000e+01   8.88408681e+01   1.01520152e+01           galaxy
  10430000726386   7.46251164e+00  -4.47876354e+01   2.47057713e+03   5.16744430e+02   4.60600000e+03   4.74897453e+03   5.83204759e+00           galaxy
  10430000726726   7.47301529e+00  -4.47406391e+01   1.02809285e+03  -1.57520081e+02   6.77000000e+03   6.93708484e+03   5.42060468e+00           galaxy
  10430000728222   7.54894359e+00  -4.47951864e+01   1.57516494e+03   2.34115737e+03   9.90000000e+01   1.01037652e+02   1.00123391e+01           galaxy
  10430000728223   7.54914821e+00  -4.47941887e+01   1.54476441e+03   2.32651345e+03   5.30000000e+01   5.42449177e+01   1.06876496e+01           galaxy
  10430000728224   7.54942891e+00  -4.47943731e+01   1.54631404e+03   2.33542634e+03   4.53700000e+03   4.67926853e+03   5.84810227e+00           galaxy
  10430000728317   7.63282363e+00  -4.48245670e+01   1.32276010e+03   4.52362370e+03   3.29000000e+02   3.21696326e+02   8.75493194e+00           galaxy
  10430000728318   7.52165615e+00  -4.47992031e+01   2.03584279e+03   1.88466777e+03   9.85000000e+02   9.75230143e+02   7.55077940e+00           galaxy
  10430000728457   7.51393526e+00  -4.48007068e+01   2.17643708e+03   1.76240187e+03   2.90000000e+01   2.99234908e+01   1.13335166e+01           galaxy
  10430000728458   7.51364416e+00  -4.48005693e+01   2.17633188e+03   1.75416416e+03   2.00000000e+01   2.06993730e+01   1.17336542e+01           galaxy
  10430000728534   7.54639555e+00  -4.48939674e+01   4.35866114e+03   4.13618172e+03   3.10000000e+01   3.21335716e+01   1.12561497e+01           galaxy
  10430000728535   7.54670782e+00  -4.48946099e+01   4.37257178e+03   4.15425421e+03   4.65000000e+02   4.57240038e+02   8.37318656e+00           galaxy
  10430000728640   7.44678733e+00  -4.48527374e+01   4.48350249e+03   1.42853411e+03   1.39100000e+03   1.48873968e+03   7.09150028e+00           galaxy
  10430000728642   7.56945547e+00  -4.47972476e+01   1.37047504e+03   2.77926390e+03   2.39600000e+03   2.50914941e+03   6.52473089e+00           galaxy
  10430000728787   7.59095375e+00  -4.47426457e+01  -4.25237463e+02   2.17934828e+03   8.44000000e+02   8.34602586e+02   7.71984788e+00           galaxy
  10430000730019   7.49419233e+00  -4.48157463e+01   2.84761035e+03   1.65908144e+03   3.55000000e+02   3.48028312e+02   8.66951075e+00           galaxy
  10430000730021   7.41834100e+00  -4.48069714e+01   3.57427877e+03   1.88357821e+01   3.20000000e+01   3.28101060e+01   1.12335281e+01           galaxy
  10430000730022   7.41881068e+00  -4.48075748e+01   3.58504855e+03   3.92675157e+01   2.00000000e+01   2.07205260e+01   1.17325452e+01           galaxy
  10430000730245   7.52187327e+00  -4.47414971e+01   4.26345773e+02   8.10808679e+02   2.24000000e+02   1.85934101e+02   9.35014957e+00           galaxy
  10430000730888   7.50175147e+00  -4.48275392e+01   3.07924320e+03   2.02662905e+03   2.19000000e+02   2.12951910e+02   9.20284334e+00           galaxy
  10430000730913   7.55942240e+00  -4.47452969e+01   5.17566580e+01   1.61388294e+03   2.45000000e+02   2.38149955e+02   9.08142093e+00           galaxy
  10430000730914   7.55985026e+00  -4.47456819e+01   5.70072013e+01   1.62941348e+03   2.00000000e+01   2.03780422e+01   1.17506410e+01           galaxy
  10430000730918   7.67019598e+00  -4.47821524e+01  -3.36062119e+02   4.46164911e+03   6.07000000e+02   5.98317717e+02   8.08121753e+00           galaxy
  10430000730919   7.66980875e+00  -4.47815285e+01  -3.48513886e+02   4.44247178e+03   8.67000000e+03   8.85512622e+03   5.15556030e+00           galaxy
  10430000730921   7.54463529e+00  -4.47340627e+01  -7.19557046e+01   1.11576015e+03   4.35000000e+02   4.27705922e+02   8.44568403e+00           galaxy
  10430000731188   7.52542245e+00  -4.47299323e+01   5.89136148e+01   6.63957464e+02   2.15000000e+02   2.09206245e+02   9.22211058e+00           galaxy
  10430000732004   7.51018866e+00  -4.47815186e+01   1.69013949e+03   1.33088657e+03   2.86000000e+02   2.79315124e+02   8.90831106e+00           galaxy
  10430000732269   7.55973373e+00  -4.48444162e+01   2.80840748e+03   3.47047853e+03   7.40000000e+01   7.56512480e+01   1.03265069e+01           galaxy
  10430000732346   7.47640470e+00  -4.48445904e+01   3.87796755e+03   1.85218812e+03   2.32000000e+03   2.43137119e+03   6.55891902e+00           galaxy
  10430000732347   7.47835098e+00  -4.48432320e+01   3.81527155e+03   1.86465091e+03   1.02000000e+02   1.04079656e+02   9.98013257e+00           galaxy
  10430000733122   7.54336377e+00  -4.47694140e+01   9.28774560e+02   1.75115539e+03   2.07500000e+03   2.18310778e+03   6.67585925e+00           galaxy
  10430000733212   7.52316196e+00  -4.48221009e+01   2.65414592e+03   2.34177156e+03   2.84000000e+02   2.77602964e+02   8.91498694e+00           galaxy
  10430000734065   7.55550485e+00  -4.48238579e+01   2.28983564e+03   3.00431158e+03   9.00000000e+01   9.17389946e+01   1.01171623e+01           galaxy
  10430000734798   7.66423418e+00  -4.47770903e+01  -4.01124824e+02   4.25103533e+03   2.89000000e+02   2.81888734e+02   8.89835289e+00           galaxy
  10430000734799   7.45548094e+00  -4.48141836e+01   3.29939923e+03   8.76443753e+02   5.00000000e+01   5.09486630e+01   1.07557152e+01           galaxy
  10430000735823   7.57243391e+00  -4.47913811e+01   1.16901997e+03   2.72779684e+03   7.72000000e+02   7.62535127e+02   7.81789755e+00           galaxy
