#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10430000699649   7.61749397e+00  -4.47415405e+01   2.43983071e+02   1.38048802e+03   2.50000000e+01   1.98464988e+01   1.17793374e+01           galaxy
  10430000699885   7.61879151e+00  -4.47552970e+01   6.39597485e+02   1.61510172e+03   2.06000000e+02   1.96936572e+02   9.28773125e+00           galaxy
  10430000700582   7.57457731e+00  -4.48018618e+01   2.50033689e+03   1.32358400e+03   8.45000000e+02   8.31180250e+02   7.72430915e+00           galaxy
  10430000701628   7.61492340e+00  -4.48308415e+01   2.93010514e+03   2.65781436e+03   4.90000000e+01   4.17649663e+01   1.09715169e+01           galaxy
  10430000701987   7.66775977e+00  -4.47601866e+01   2.59910098e+02   2.78290410e+03   4.38000000e+02   4.27190811e+02   8.44699244e+00           galaxy
  10430000702691   7.67448128e+00  -4.47839207e+01   8.94696148e+02   3.28740482e+03   1.44000000e+02   1.36480025e+02   9.68587446e+00           galaxy
  10430000702959   7.60553341e+00  -4.47678772e+01   1.15642400e+03   1.50681946e+03   2.51000000e+02   2.41457313e+02   9.06644628e+00           galaxy
  10430000704956   7.57921521e+00  -4.47109855e+01  -2.54274085e+02   6.75443903e+01   7.19000000e+02   7.06119953e+02   7.90135098e+00           galaxy
  10430000705086   7.57408308e+00  -4.47799288e+01   1.85285901e+03   9.84363689e+02   4.87300000e+03   4.84387781e+03   5.81056424e+00           galaxy
  10430000705087   7.57444829e+00  -4.47794530e+01   1.83477419e+03   9.85402320e+02   1.60000000e+01   1.13799668e+01   1.23831947e+01           galaxy
  10430000706450   7.64489960e+00  -4.48646867e+01   3.61662762e+03   3.83257907e+03   4.50000000e+01   3.74236562e+01   1.10906817e+01           galaxy
  10430000706451   7.64494929e+00  -4.48655573e+01   3.64201676e+03   3.84668996e+03   1.10800000e+03   1.09285761e+03   7.42713824e+00           galaxy
  10430000706910   7.73400651e+00  -4.47732051e+01  -6.18375492e+01   4.45838301e+03   2.07000000e+02   1.98432492e+02   9.27951523e+00           galaxy
  10430000707061   7.69022944e+00  -4.47745749e+01   4.47645344e+02   3.49998033e+03   9.40600000e+03   9.36578464e+03   5.09468677e+00           galaxy
  10430000707081   7.69709146e+00  -4.48360929e+01   2.20649751e+03   4.57095463e+03   5.52000000e+02   5.40536682e+02   8.19148426e+00           galaxy
  10430000707082   7.69711703e+00  -4.48376075e+01   2.25133924e+03   4.59411758e+03   5.42900000e+03   5.39816147e+03   5.69293251e+00           galaxy
  10430000707083   7.69541907e+00  -4.48381943e+01   2.28698257e+03   4.56495030e+03   2.61000000e+02   2.52226357e+02   9.01907102e+00           galaxy
  10430000707108   7.67329321e+00  -4.48526912e+01   2.95549173e+03   4.28721984e+03   4.14200000e+03   4.11479603e+03   5.98767641e+00           galaxy
  10430000707186   7.68247369e+00  -4.48433774e+01   2.57986561e+03   4.35319745e+03   2.61000000e+02   2.51956201e+02   9.02023456e+00           galaxy
  10430000707187   7.68274324e+00  -4.48432886e+01   2.57433653e+03   4.35789129e+03   2.70000000e+01   2.19907797e+01   1.16679456e+01           galaxy
  10430000707193   7.65442167e+00  -4.47890917e+01   1.26364628e+03   2.91629958e+03   7.10000000e+01   6.36206369e+01   1.05145522e+01           galaxy
  10430000707280   7.59173868e+00  -4.47436987e+01   5.84835034e+02   8.36928359e+02   5.33000000e+02   5.21283581e+02   8.23086208e+00           galaxy
  10430000707281   7.59262181e+00  -4.47428077e+01   5.48826183e+02   8.43345602e+02   4.80000000e+01   4.07113587e+01   1.09992582e+01           galaxy
  10430000707282   7.59393354e+00  -4.47443456e+01   5.80512394e+02   8.95670680e+02   1.80000000e+01   1.26510739e+01   1.22682287e+01           galaxy
  10430000707343   7.56211521e+00  -4.48011175e+01   2.61200987e+03   1.03416655e+03   4.40000000e+02   4.29385112e+02   8.44142974e+00           galaxy
  10430000707554   7.66709025e+00  -4.47897833e+01   1.14847818e+03   3.20972550e+03   7.50000000e+01   6.84373516e+01   1.04353142e+01           galaxy
  10430000707674   7.57690461e+00  -4.48293994e+01   3.29496039e+03   1.78757159e+03   8.12000000e+02   7.98395294e+02   7.76800227e+00           galaxy
  10430000707834   7.49523594e+00  -4.48333577e+01   4.28996062e+03   2.44710349e+01   1.07770000e+04   1.07344416e+04   4.94659855e+00           galaxy
  10430000707835   7.49594773e+00  -4.48335397e+01   4.28772323e+03   4.30791883e+01   3.18000000e+02   3.08126751e+02   8.80172368e+00           galaxy
  10430000707836   7.49482414e+00  -4.48327491e+01   4.27628370e+03   6.15926557e+00   2.31400000e+03   2.29273889e+03   6.62266070e+00           galaxy
  10430000708100   7.62413574e+00  -4.48084200e+01   2.16381890e+03   2.52842429e+03   7.30000000e+01   6.59577627e+01   1.04753824e+01           galaxy
  10430000708173   7.54967183e+00  -4.47329079e+01   7.15870530e+02  -2.64951963e+02   8.35000000e+02   8.21401083e+02   7.73715901e+00           galaxy
  10430000708193   7.67797602e+00  -4.48321599e+01   2.29391607e+03   4.08537664e+03   2.49000000e+02   2.39545831e+02   9.07507565e+00           galaxy
  10430000708229   7.63865205e+00  -4.48648812e+01   3.68931303e+03   3.69606952e+03   2.70000000e+02   2.60373452e+02   8.98455544e+00           galaxy
  10430000708562   7.62519665e+00  -4.48087583e+01   2.16251360e+03   2.55717389e+03   6.00000000e+01   5.34917473e+01   1.07028302e+01           galaxy
  10430000708563   7.62581081e+00  -4.48097220e+01   2.18462128e+03   2.58529198e+03   8.93300000e+03   8.89430304e+03   5.15076739e+00           galaxy
  10430000710070   7.59462585e+00  -4.47956707e+01   2.10084997e+03   1.67872195e+03   1.08200000e+03   1.06690246e+03   7.45323540e+00           galaxy
  10430000710081   7.66379351e+00  -4.48469000e+01   2.88470637e+03   3.98870491e+03   2.39200000e+03   2.37029383e+03   6.58654172e+00           galaxy
  10430000710773   7.63915678e+00  -4.48664742e+01   3.73133919e+03   3.73112818e+03   4.80000000e+01   4.06605262e+01   1.10006147e+01           galaxy
  10430000710774   7.63808343e+00  -4.48661552e+01   3.73333430e+03   3.70241205e+03   1.09200000e+03   1.07693860e+03   7.44306983e+00           galaxy
  10430000711342   7.63188567e+00  -4.47759051e+01   1.11264527e+03   2.21572542e+03   4.98000000e+02   4.86649053e+02   8.30550748e+00           galaxy
  10430000712418   7.68176970e+00  -4.47634670e+01   2.07447728e+02   3.14511189e+03   5.16600000e+03   5.13599850e+03   5.74698497e+00           galaxy
  10430000713202   7.66385585e+00  -4.48238708e+01   2.19823991e+03   3.64631127e+03   2.26000000e+02   2.17453363e+02   9.18013187e+00           galaxy
  10430000713388   7.54409484e+00  -4.47305551e+01   7.05848623e+02  -4.24851747e+02   6.10000000e+01   5.41082748e+01   1.06903880e+01           galaxy
  10430000713389   7.54552197e+00  -4.47303102e+01   6.83208968e+02  -3.96615745e+02   2.19400000e+03   2.17305792e+03   6.68086894e+00           galaxy
  10430000713390   7.54592114e+00  -4.47314724e+01   7.13499805e+02  -3.70289150e+02   3.61000000e+02   3.50561063e+02   8.66163800e+00           galaxy
  10430000713428   7.60380985e+00  -4.48672668e+01   4.13358410e+03   2.95432785e+03   9.41000000e+02   9.25914222e+02   7.60712030e+00           galaxy
  10430000713731   7.68587222e+00  -4.48508576e+01   2.76628558e+03   4.54068373e+03   2.26400000e+03   2.24326399e+03   6.64634623e+00           galaxy
  10430000713742   7.51790207e+00  -4.48187899e+01   3.61290740e+03   3.11853278e+02   4.65000000e+03   4.62132629e+03   5.86163061e+00           galaxy
  10430000713777   7.65538311e+00  -4.48734043e+01   3.76399002e+03   4.19669653e+03   6.12000000e+02   5.99213624e+02   8.07959299e+00           galaxy
  10430000714341   7.66611071e+00  -4.48601087e+01   3.25325398e+03   4.23760612e+03   2.05800000e+03   2.03746752e+03   6.75082046e+00           galaxy
  10430000714403   7.63517283e+00  -4.47491551e+01   2.80929500e+02   1.88955907e+03   3.80000000e+02   3.69418824e+02   8.60474964e+00           galaxy
  10430000714600   7.60807926e+00  -4.48049183e+01   2.23177539e+03   2.11747571e+03   5.14100000e+03   5.11126659e+03   5.75222586e+00           galaxy
  10430000715387   7.53684535e+00  -4.47975259e+01   2.77662020e+03   4.16152023e+02   2.19000000e+02   2.10147309e+02   9.21723761e+00           galaxy
  10430000715402   7.65735100e+00  -4.47495599e+01   5.50623231e+01   2.39151667e+03   8.54000000e+02   8.40347382e+02   7.71240006e+00           galaxy
  10430000715404   7.65767135e+00  -4.47523822e+01   1.35671193e+02   2.44081985e+03   2.24000000e+02   2.14959180e+02   9.19265720e+00           galaxy
  10430000715405   7.65843352e+00  -4.47505613e+01   7.32744197e+01   2.43067576e+03   1.59000000e+02   1.51182632e+02   9.57479244e+00           galaxy
  10430000715406   7.65791742e+00  -4.47506710e+01   8.20770166e+01   2.42077348e+03   1.60810000e+04   1.60299207e+04   4.51121875e+00           galaxy
  10430000715407   7.65915865e+00  -4.47514006e+01   9.04898168e+01   2.45942091e+03   1.70000000e+01   1.23425764e+01   1.22950326e+01           galaxy
  10430000715650   7.69019790e+00  -4.47816999e+01   6.60197630e+02   3.60556712e+03   1.97000000e+02   1.88896751e+02   9.33298597e+00           galaxy
  10430000716589   7.67982695e+00  -4.47597739e+01   1.18278749e+02   3.04656533e+03   1.23000000e+02   1.14917799e+02   9.87257894e+00           galaxy
  10430000716762   7.49342367e+00  -4.48370434e+01   4.41908996e+03   3.93081463e+01   1.04000000e+02   9.61537182e+01   1.00661320e+01           galaxy
  10430000716826   7.54263982e+00  -4.47517903e+01   1.35339771e+03  -1.39373613e+02   1.70900000e+03   1.69052731e+03   6.95349171e+00           galaxy
  10430000716828   7.53695210e+00  -4.47548123e+01   1.50449172e+03  -2.21207328e+02   8.30000000e+02   8.15683886e+02   7.74474248e+00           galaxy
  10430000716909   7.67846594e+00  -4.48274955e+01   2.14975709e+03   4.02671337e+03   2.21900000e+03   2.19861596e+03   6.66817375e+00           galaxy
  10430000717104   7.55562485e+00  -4.48602931e+01   4.44274891e+03   1.77511402e+03   2.55500000e+03   2.53270154e+03   6.51458716e+00           galaxy
  10430000717105   7.55551335e+00  -4.48607494e+01   4.45752349e+03   1.77945722e+03   4.40000000e+01   3.70354512e+01   1.11020031e+01           galaxy
  10430000717106   7.55375079e+00  -4.48615278e+01   4.49960338e+03   1.75179701e+03   2.03000000e+02   1.94106501e+02   9.30344699e+00           galaxy
  10430000717107   7.55417337e+00  -4.48618964e+01   4.50603790e+03   1.76674083e+03   1.80000000e+01   2.19385322e+01   1.16705283e+01           galaxy
  10430000717108   7.55438014e+00  -4.48619318e+01   4.50487249e+03   1.77188270e+03   1.92970000e+04   1.92408336e+04   4.31298748e+00           galaxy
  10430000717109   7.55527155e+00  -4.48616116e+01   4.48577693e+03   1.78697150e+03   9.00000000e+00   8.84900128e+00   1.26563115e+01           galaxy
  10430000717110   7.55443215e+00  -4.48622448e+01   4.51362772e+03   1.77772792e+03   5.20000000e+01   4.47216640e+01   1.08972523e+01           galaxy
  10430000717111   7.55402254e+00  -4.48625041e+01   4.52573869e+03   1.77247326e+03   1.98000000e+02   1.89314792e+02   9.33058582e+00           galaxy
  10430000717473   7.57744431e+00  -4.47830834e+01   1.91064839e+03   1.10664935e+03   1.24000000e+02   1.16759129e+02   9.85532008e+00           galaxy
  10430000717474   7.57734700e+00  -4.47828683e+01   1.90529074e+03   1.10125693e+03   4.24100000e+03   4.21314726e+03   5.96203059e+00           galaxy
  10430000717582   7.70781841e+00  -4.47605626e+01  -1.58111337e+02   3.68428331e+03   1.95000000e+02   1.86492158e+02   9.34689576e+00           galaxy
  10430000719288   7.66520565e+00  -4.48208492e+01   2.09380487e+03   3.63135320e+03   2.49300000e+03   2.47097653e+03   6.54137564e+00           galaxy
  10430000719371   7.70437726e+00  -4.47517319e+01  -3.84297205e+02   3.47563713e+03   5.33000000e+02   5.21116381e+02   8.23121038e+00           galaxy
  10430000719375   7.70346294e+00  -4.47521420e+01  -3.62287138e+02   3.46130257e+03   8.50000000e+01   7.76591791e+01   1.02980652e+01           galaxy
  10430000719376   7.70441221e+00  -4.47517582e+01  -3.83888166e+02   3.47681108e+03   8.08100000e+03   8.04424350e+03   5.25983417e+00           galaxy
  10430000719378   7.70404043e+00  -4.47518957e+01  -3.75810561e+02   3.47054571e+03   1.32000000e+02   1.23789625e+02   9.79183658e+00           galaxy
  10430000719379   7.70375570e+00  -4.47523441e+01  -3.59402906e+02   3.47086478e+03   9.66000000e+02   9.51389303e+02   7.57765153e+00           galaxy
  10430000720456   7.60286295e+00  -4.48649124e+01   4.07364565e+03   2.89800032e+03   1.00000000e+02   9.25813477e+01   1.01072384e+01           galaxy
  10430000721755   7.56411654e+00  -4.47360963e+01   6.55421500e+02   1.05683874e+02   2.32000000e+02   2.23284837e+02   9.15139911e+00           galaxy
  10430000721757   7.56957088e+00  -4.47364256e+01   6.06584527e+02   2.32545665e+02   7.50000000e+01   6.81246362e+01   1.04402867e+01           galaxy
  10430000721758   7.56459495e+00  -4.47348374e+01   6.12811556e+02   9.75368235e+01   3.27000000e+02   3.16806928e+02   8.77156051e+00           galaxy
  10430000721759   7.56353718e+00  -4.47358105e+01   6.53145590e+02   8.84550008e+01   3.60000000e+01   2.83102537e+01   1.13936878e+01           galaxy
  10430000721760   7.56886173e+00  -4.47344919e+01   5.56658524e+02   1.87754773e+02   2.59500000e+03   2.57289354e+03   6.49749265e+00           galaxy
  10430000721761   7.56412551e+00  -4.47360601e+01   6.54248441e+02   1.05342913e+02   2.49000000e+02   2.39609931e+02   9.07478516e+00           galaxy
  10430000721762   7.56350294e+00  -4.47361447e+01   6.63460442e+02   9.26919971e+01   1.59000000e+02   1.50907642e+02   9.57676911e+00           galaxy
  10430000721763   7.55825571e+00  -4.47371870e+01   7.50899156e+02  -9.00502674e+00   5.76000000e+02   5.64062870e+02   8.14522841e+00           galaxy
  10430000721765   7.56345547e+00  -4.47370109e+01   6.89748738e+02   1.04594796e+02   2.71000000e+02   2.61933202e+02   8.97807081e+00           galaxy
  10430000721766   7.56458623e+00  -4.47340870e+01   5.90573000e+02   8.61109720e+01   1.80000000e+01   2.16231352e+01   1.16862505e+01           galaxy
  10430000721768   7.55973681e+00  -4.47376482e+01   7.48700489e+02   3.10075913e+01   1.60000000e+01   1.96030603e+01   1.17927375e+01           galaxy
  10430000721770   7.56451132e+00  -4.47360533e+01   6.49898803e+02   1.13866171e+02   1.11500000e+04   1.11064416e+04   4.90960985e+00           galaxy
  10430000721771   7.56761211e+00  -4.47348889e+01   5.81906046e+02   1.65758254e+02   2.06000000e+02   1.96884309e+02   9.28801942e+00           galaxy
  10430000721772   7.56978366e+00  -4.47371249e+01   6.25108983e+02   2.47766900e+02   1.80000000e+01   2.12838481e+01   1.17034218e+01           galaxy
  10430000721773   7.56275630e+00  -4.47359630e+01   6.66080960e+02   7.32815659e+01   1.93000000e+03   1.91065284e+03   6.82059273e+00           galaxy
  10430000721774   7.56633068e+00  -4.47382541e+01   6.95836984e+02   1.87475575e+02   1.67000000e+02   1.58591972e+02   9.52284419e+00           galaxy
  10430000721775   7.56112823e+00  -4.47368825e+01   7.10949108e+02   5.06487311e+01   2.68300000e+03   2.66026765e+03   6.46123386e+00           galaxy
  10430000721776   7.56404553e+00  -4.47355145e+01   6.38871098e+02   9.53889954e+01   8.33000000e+02   8.18858582e+02   7.74052493e+00           galaxy
  10430000721777   7.55974882e+00  -4.47371225e+01   7.32923674e+02   2.34056883e+01   1.26000000e+02   1.18267081e+02   9.84138750e+00           galaxy
  10430000721778   7.56354234e+00  -4.47359166e+01   6.56248846e+02   9.01590209e+01   3.72680000e+04   3.71910306e+04   3.59745166e+00           galaxy
  10430000721780   7.56297493e+00  -4.47356947e+01   6.55743891e+02   7.41523259e+01   3.50000000e+01   2.71087605e+01   1.14407730e+01           galaxy
  10430000721782   7.66034416e+00  -4.47931764e+01   1.32181033e+03   3.10962905e+03   8.80000000e+01   8.04554392e+01   1.02596587e+01           galaxy
  10430000721979   7.65477965e+00  -4.47527381e+01   1.77281168e+02   2.38147410e+03   1.41000000e+02   1.33384301e+02   9.71078540e+00           galaxy
  10430000722029   7.65225165e+00  -4.48002413e+01   1.61891043e+03   3.03430306e+03   6.00000000e+02   5.87472840e+02   8.10107771e+00           galaxy
  10430000722050   7.56133394e+00  -4.48660128e+01   4.55171089e+03   1.98807377e+03   1.22300000e+03   1.20631578e+03   7.31989467e+00           galaxy
  10430000722065   7.49599460e+00  -4.48054790e+01   3.45246250e+03  -3.76597055e+02   8.42000000e+02   8.28289632e+02   7.72809163e+00           galaxy
  10430000722587   7.59954320e+00  -4.48282579e+01   3.01811470e+03   2.27583753e+03   4.23000000e+02   4.11781538e+02   8.48688001e+00           galaxy
  10430000722611   7.60211614e+00  -4.47911691e+01   1.88646154e+03   1.77871679e+03   4.93100000e+03   4.90174833e+03   5.79766967e+00           galaxy
  10430000723739   7.58730390e+00  -4.48088632e+01   2.57211683e+03   1.71251620e+03   2.35000000e+02   2.26494486e+02   9.13590311e+00           galaxy
  10430000723749   7.70126416e+00  -4.47480166e+01  -4.61612493e+02   3.35059855e+03   1.00500000e+03   9.90291464e+02   7.53413960e+00           galaxy
  10430000723750   7.70162973e+00  -4.47479208e+01  -4.68382097e+02   3.35734721e+03   6.07020000e+04   6.06048824e+04   3.06727816e+00           galaxy
  10430000724870   7.57043406e+00  -4.47674161e+01   1.51964788e+03   7.15600656e+02   4.00000000e+01   3.22077494e+01   1.12536462e+01           galaxy
  10430000724871   7.56941608e+00  -4.47678819e+01   1.54444801e+03   6.99825862e+02   1.40000000e+01   2.33660989e+01   1.16020817e+01           galaxy
  10430000725008   7.67292651e+00  -4.48225895e+01   2.06295400e+03   3.82977643e+03   3.58000000e+02   3.47693953e+02   8.67055435e+00           galaxy
  10430000725190   7.58017279e+00  -4.47847021e+01   1.92952688e+03   1.19181723e+03   7.42000000e+02   7.28350267e+02   7.86769648e+00           galaxy
  10430000725278   7.59515710e+00  -4.47171635e+01  -2.41755340e+02   5.16517411e+02   2.31000000e+02   2.21826968e+02   9.15851133e+00           galaxy
  10430000725602   7.52082166e+00  -4.48036028e+01   3.12966817e+03   1.49451537e+02   1.69600000e+03   1.67724714e+03   6.96205454e+00           galaxy
  10430000726329   7.70065796e+00  -4.47557855e+01  -2.23712955e+02   3.45290393e+03   2.15000000e+02   2.06466281e+02   9.23642435e+00           galaxy
  10430000726383   7.66557574e+00  -4.48266569e+01   2.26279373e+03   3.72631389e+03   2.70000000e+01   2.21205540e+01   1.16615572e+01           galaxy
  10430000726384   7.66571227e+00  -4.48266560e+01   2.26130415e+03   3.72934937e+03   3.17000000e+03   3.14577522e+03   6.27922797e+00           galaxy
  10430000726890   7.56665908e+00  -4.47030368e+01  -3.55814798e+02  -3.32245098e+02   4.66300000e+03   4.63402904e+03   5.85865031e+00           galaxy
  10430000727700   7.66623872e+00  -4.48049481e+01   1.60920871e+03   3.41706645e+03   2.55900000e+03   2.53671005e+03   6.51287012e+00           galaxy
  10430000728222   7.54894359e+00  -4.47951864e+01   2.57699507e+03   6.51255996e+02   1.08000000e+02   1.01037652e+02   1.00123391e+01           galaxy
  10430000728223   7.54914821e+00  -4.47941887e+01   2.54510670e+03   6.40887024e+02   6.10000000e+01   5.42449177e+01   1.06876496e+01           galaxy
  10430000728224   7.54942891e+00  -4.47943731e+01   2.54757995e+03   6.49916975e+02   4.70800000e+03   4.67926853e+03   5.84810227e+00           galaxy
  10430000728282   7.68195683e+00  -4.48397518e+01   2.47741726e+03   4.28755920e+03   6.29300000e+03   6.25935348e+03   5.53222350e+00           galaxy
  10430000728317   7.63282363e+00  -4.48245670e+01   2.55142826e+03   2.96371001e+03   3.32000000e+02   3.21696326e+02   8.75493194e+00           galaxy
  10430000728318   7.52165615e+00  -4.47992031e+01   2.98979317e+03   1.02157780e+02   9.90000000e+02   9.75230143e+02   7.55077940e+00           galaxy
  10430000728457   7.51393526e+00  -4.48007068e+01   3.11754511e+03  -4.76723037e+01   3.80000000e+01   2.99234908e+01   1.13335166e+01           galaxy
  10430000728458   7.51364416e+00  -4.48005693e+01   3.11658485e+03  -5.62310765e+01   1.70000000e+01   2.06993730e+01   1.17336542e+01           galaxy
  10430000728642   7.56945547e+00  -4.47972476e+01   2.41800432e+03   1.14016039e+03   2.53100000e+03   2.50914941e+03   6.52473089e+00           galaxy
  10430000728787   7.59095375e+00  -4.47426457e+01   5.61924869e+02   8.03631869e+02   8.49000000e+02   8.34602586e+02   7.71984788e+00           galaxy
  10430000729301   7.66951428e+00  -4.47496539e+01  -7.25666353e+01   2.66492134e+03   5.70000000e+01   5.05118850e+01   1.07650633e+01           galaxy
  10430000729331   7.72029760e+00  -4.47745675e+01   1.25464031e+02   4.17213921e+03   2.05500000e+03   2.03459318e+03   6.75235323e+00           galaxy
  10430000730019   7.49419233e+00  -4.48157463e+01   3.77727806e+03  -2.62875328e+02   3.58000000e+02   3.48028312e+02   8.66951075e+00           galaxy
  10430000730267   7.61098985e+00  -4.48583653e+01   3.79165073e+03   2.98144520e+03   2.21000000e+02   2.12218328e+02   9.20658997e+00           galaxy
  10430000730875   7.68751643e+00  -4.47497032e+01  -2.64068021e+02   3.06826385e+03   8.00000000e+01   7.26899928e+01   1.03698606e+01           galaxy
  10430000730888   7.50175147e+00  -4.48275392e+01   4.04682008e+03   8.26003014e+01   2.22000000e+02   2.12951910e+02   9.20284334e+00           galaxy
  10430000730913   7.55942240e+00  -4.47452969e+01   9.79706595e+02   1.38471197e+02   2.47000000e+02   2.38149955e+02   9.08142093e+00           galaxy
  10430000730914   7.55985026e+00  -4.47456819e+01   9.86563882e+02   1.53796749e+02   1.70000000e+01   2.03780422e+01   1.17506410e+01           galaxy
  10430000730918   7.67019598e+00  -4.47821524e+01   8.87948284e+02   3.16523301e+03   6.11000000e+02   5.98317717e+02   8.08121753e+00           galaxy
  10430000730919   7.66980875e+00  -4.47815285e+01   8.73518896e+02   3.14726628e+03   8.89400000e+03   8.85512622e+03   5.15556030e+00           galaxy
  10430000730921   7.54463529e+00  -4.47340627e+01   8.04412089e+02  -3.60245102e+02   4.39000000e+02   4.27705922e+02   8.44568403e+00           galaxy
  10430000731191   7.69748341e+00  -4.48131935e+01   1.52023198e+03   4.23816087e+03   3.47000000e+02   3.36695841e+02   8.70545281e+00           galaxy
  10430000731349   7.64599119e+00  -4.47459715e+01   7.00641109e+01   2.08390793e+03   2.25000000e+02   2.16162736e+02   9.18659512e+00           galaxy
  10430000731886   7.62918652e+00  -4.48758044e+01   4.11590149e+03   3.64806777e+03   1.17000000e+02   1.09285214e+02   9.92714368e+00           galaxy
  10430000732004   7.51018866e+00  -4.47815186e+01   2.58696807e+03  -4.18897133e+02   2.89000000e+02   2.79315124e+02   8.90831106e+00           galaxy
  10430000732006   7.67735630e+00  -4.47380049e+01  -5.03566252e+02   2.66646047e+03   9.03000000e+02   8.88152923e+02   7.65232782e+00           galaxy
  10430000732269   7.55973373e+00  -4.48444162e+01   3.92615906e+03   1.62911003e+03   8.30000000e+01   7.56512480e+01   1.03265069e+01           galaxy
  10430000733122   7.54336377e+00  -4.47694140e+01   1.87004273e+03   1.40719601e+02   2.20400000e+03   2.18310778e+03   6.67585925e+00           galaxy
  10430000733212   7.52316196e+00  -4.48221009e+01   3.65489066e+03   4.78848246e+02   2.87000000e+02   2.77602964e+02   8.91498694e+00           galaxy
  10430000733920   7.73912769e+00  -4.47629621e+01  -4.21807063e+02   4.42029429e+03   5.27000000e+02   5.15117666e+02   8.24378108e+00           galaxy
  10430000733921   7.73826456e+00  -4.47638079e+01  -3.87372034e+02   4.41359039e+03   4.00000000e+01   3.21836346e+01   1.12544595e+01           galaxy
  10430000733922   7.73718532e+00  -4.47632694e+01  -3.91865231e+02   4.38142860e+03   2.40000000e+01   1.59648756e+01   1.20156333e+01           galaxy
  10430000733984   7.69387459e+00  -4.47591078e+01  -5.20868361e+01   3.35075515e+03   6.97000000e+02   6.84220032e+02   7.93555773e+00           galaxy
  10430000733987   7.62264087e+00  -4.47440484e+01   2.63391568e+02   1.53305189e+03   4.27000000e+03   4.24237387e+03   5.95452484e+00           galaxy
  10430000733988   7.62417512e+00  -4.47437241e+01   2.37265556e+02   1.56251006e+03   1.66000000e+02   1.57863916e+02   9.52784001e+00           galaxy
  10430000733989   7.62227522e+00  -4.47427991e+01   2.30122380e+02   1.50620580e+03   1.24000000e+02   1.16463234e+02   9.85807508e+00           galaxy
  10430000733990   7.62419581e+00  -4.47439908e+01   2.44984980e+02   1.56695867e+03   5.76200000e+03   5.73025487e+03   5.62811234e+00           galaxy
  10430000734065   7.55550485e+00  -4.48238579e+01   3.35974735e+03   1.22699211e+03   9.90000000e+01   9.17389946e+01   1.01171623e+01           galaxy
  10430000734335   7.68617196e+00  -4.47440095e+01  -4.19236966e+02   2.95324677e+03   3.90000000e+01   3.18034421e+01   1.12673619e+01           galaxy
  10430000734336   7.68545581e+00  -4.47435631e+01  -4.24855335e+02   2.93056868e+03   3.50000000e+01   2.63832399e+01   1.14702269e+01           galaxy
  10430000734798   7.66423418e+00  -4.47770903e+01   8.01089719e+02   2.95641732e+03   2.91000000e+02   2.81888734e+02   8.89835289e+00           galaxy
